auc-roc,auc-pr,accuracy,precision,recall,f1-score,sensitivity,specificity,tn,fp,fn,tp
0.9142,0.1455,0.8701,0.0779,0.8667,0.1430,0.8667,0.8701,9271,1384,18,117
