auc-roc,auc-pr,accuracy,precision,recall,f1-score,sensitivity,specificity,tn,fp,fn,tp
0.9456,0.2552,0.8949,0.0955,0.8741,0.1723,0.8741,0.8952,9538,1117,17,118
