auc-roc,auc-pr,accuracy,precision,recall,f1-score,sensitivity,specificity,tn,fp,fn,tp
0.8943,0.3177,0.7644,0.0460,0.9037,0.0876,0.9037,0.7626,8126,2529,13,122
