back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0.0,14.0,0.0,0.0,8.0,26.0,24.0,0.0,2.8333,0.2098,0.6655,5.0357,7.0,0.5833,1.7425,14.0,0.0,0.0,0.0,0.0,6.0476,0.4965,1.4699,11.9167,2.0,0.3333,0.7614,8.0,8.0,1.0833,2.6196,26.0,9.0,1.0,2.5195,24.0,7.15,0.8057,1.9472,19.3375
0.0,15.0,0.0,0.0,10.0,28.0,21.0,0.0,2.8333,0.2098,0.6655,5.0357,5.0,0.625,1.3453,15.0,0.0,0.0,0.0,0.0,6.0476,0.4965,1.4699,11.9167,6.0,0.4167,1.4421,10.0,10.0,1.1667,2.6155,28.0,11.0,0.875,2.455,21.0,7.15,0.8057,1.9472,19.3375
0.0,13.0,0.0,0.0,6.0,26.0,35.0,0.0,2.8333,0.2098,0.6655,5.0357,5.0,0.5417,1.3507,13.0,0.0,0.0,0.0,0.0,6.0476,0.4965,1.4699,11.9167,4.0,0.25,0.8969,6.0,12.0,1.0833,2.7174,26.0,13.0,1.4583,3.1482,35.0,7.15,0.8057,1.9472,19.3375
0.0,3.0,0.0,0.0,0.0,7.0,5.0,0.0,2.7126,0.2165,0.6495,5.1954,2.0,0.125,0.4484,3.0,0.0,0.0,0.0,0.0,6.4483,0.4981,1.5339,11.954,0.0,0.0,0.0,0.0,4.0,0.2917,0.9079,7.0,3.0,0.2083,0.7211,5.0,6.7229,0.7279,1.7922,17.4699
0.0,39.0,0.0,0.0,18.0,46.0,42.0,0.0,2.7126,0.2165,0.6495,5.1954,18.0,1.625,4.332,39.0,0.0,0.0,0.0,0.0,6.4483,0.4981,1.5339,11.954,8.0,0.75,2.027,18.0,20.0,1.9167,4.9424,46.0,14.0,1.75,4.2554,42.0,6.7229,0.7279,1.7922,17.4699
0.0,9.0,0.0,0.0,20.0,46.0,26.0,0.0,2.7126,0.2165,0.6495,5.1954,7.0,0.375,1.439,9.0,0.0,0.0,0.0,0.0,6.4483,0.4981,1.5339,11.954,6.0,0.8333,1.7611,20.0,14.0,1.9167,4.3028,46.0,8.0,1.0833,2.4122,26.0,6.7229,0.7279,1.7922,17.4699
0.0,44.0,0.0,0.0,20.0,59.0,49.0,0.0,2.7126,0.2165,0.6495,5.1954,15.0,1.8333,4.2902,44.0,0.0,0.0,0.0,0.0,6.4483,0.4981,1.5339,11.954,12.0,0.8333,2.632,20.0,20.0,2.4583,5.2666,59.0,18.0,2.0417,4.9561,49.0,6.7229,0.7279,1.7922,17.4699
0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,2.913,0.2369,0.7157,5.6848,6.0,0.2917,1.2329,7.0,0.0,0.0,0.0,0.0,5.9891,0.476,1.4572,11.4239,0.0,0.0,0.0,0.0,6.0,0.2917,1.2329,7.0,4.0,0.1667,0.8165,4.0,6.4286,0.7113,1.7247,17.0714
0.0,29.0,0.0,0.0,12.0,42.0,22.0,0.0,2.913,0.2369,0.7157,5.6848,11.0,1.2083,3.203,29.0,0.0,0.0,0.0,0.0,5.9891,0.476,1.4572,11.4239,4.0,0.5,1.2158,12.0,16.0,1.75,4.6927,42.0,8.0,0.9167,2.3015,22.0,6.4286,0.7113,1.7247,17.0714
0.0,13.0,0.0,0.0,24.0,55.0,38.0,0.0,2.913,0.2369,0.7157,5.6848,5.0,0.5417,1.2151,13.0,0.0,0.0,0.0,0.0,5.9891,0.476,1.4572,11.4239,8.0,1.0,2.3591,24.0,18.0,2.2917,4.7501,55.0,10.0,1.5833,3.2826,38.0,6.4286,0.7113,1.7247,17.0714
0.0,19.0,0.0,0.0,16.0,34.0,45.0,0.0,2.913,0.2369,0.7157,5.6848,6.0,0.7917,1.744,19.0,0.0,0.0,0.0,0.0,5.9891,0.476,1.4572,11.4239,6.0,0.6667,1.633,16.0,9.0,1.4167,2.888,34.0,18.0,1.875,4.4849,45.0,6.4286,0.7113,1.7247,17.0714
0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.9271,0.2274,0.7049,5.4583,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,5.6146,0.4158,1.308,9.9792,0.0,0.0,0.0,0.0,2.0,0.125,0.4484,3.0,1.0,0.125,0.3378,3.0,6.2619,0.6711,1.6649,16.1071
0.0,29.0,0.0,0.0,10.0,38.0,39.0,0.0,2.9271,0.2274,0.7049,5.4583,12.0,1.2083,3.23,29.0,0.0,0.0,0.0,0.0,5.6146,0.4158,1.308,9.9792,6.0,0.4167,1.316,10.0,18.0,1.5833,4.252,38.0,26.0,1.625,5.4916,39.0,6.2619,0.6711,1.6649,16.1071
0.0,24.0,0.0,0.0,14.0,28.0,26.0,0.0,2.9271,0.2274,0.7049,5.4583,13.0,1.0,2.7975,24.0,0.0,0.0,0.0,0.0,5.6146,0.4158,1.308,9.9792,8.0,0.5833,1.8158,14.0,10.0,1.1667,2.8233,28.0,13.0,1.0833,2.9328,26.0,6.2619,0.6711,1.6649,16.1071
0.0,8.0,0.0,0.0,10.0,25.0,28.0,0.0,2.9271,0.2274,0.7049,5.4583,3.0,0.3333,0.9168,8.0,0.0,0.0,0.0,0.0,5.6146,0.4158,1.308,9.9792,6.0,0.4167,1.316,10.0,11.0,1.0417,2.7738,25.0,16.0,1.1667,3.4974,28.0,6.2619,0.6711,1.6649,16.1071
0.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,3.7604,0.3069,0.8966,7.3646,1.0,0.0833,0.2823,2.0,0.0,0.0,0.0,0.0,5.7083,0.4592,1.3823,11.0208,0.0,0.0,0.0,0.0,3.0,0.25,0.7372,6.0,3.0,0.2083,0.658,5.0,6.1667,0.6761,1.6302,16.2262
0.0,21.0,0.0,0.0,12.0,28.0,27.0,0.0,3.7604,0.3069,0.8966,7.3646,14.0,0.875,2.9681,21.0,0.0,0.0,0.0,0.0,5.7083,0.4592,1.3823,11.0208,6.0,0.5,1.3513,12.0,14.0,1.1667,3.266,28.0,16.0,1.125,3.4555,27.0,6.1667,0.6761,1.6302,16.2262
0.0,15.0,0.0,0.0,0.0,18.0,21.0,0.0,3.7604,0.3069,0.8966,7.3646,7.0,0.625,1.5551,15.0,0.0,0.0,0.0,0.0,5.7083,0.4592,1.3823,11.0208,0.0,0.0,0.0,0.0,9.0,0.75,2.027,18.0,13.0,0.875,2.6916,21.0,6.1667,0.6761,1.6302,16.2262
0.0,10.0,0.0,0.0,6.0,30.0,24.0,0.0,3.7604,0.3069,0.8966,7.3646,4.0,0.4167,1.0598,10.0,0.0,0.0,0.0,0.0,5.7083,0.4592,1.3823,11.0208,2.0,0.25,0.6757,6.0,11.0,1.25,2.908,30.0,12.0,1.0,2.7505,24.0,6.1667,0.6761,1.6302,16.2262
0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,2.6737,0.2009,0.6305,4.8211,1.0,0.0833,0.2823,2.0,0.0,0.0,0.0,0.0,5.8526,0.4667,1.3867,11.2,0.0,0.0,0.0,0.0,2.0,0.1667,0.5647,4.0,2.0,0.125,0.4484,3.0,5.7831,0.624,1.5199,14.9759
0.0,14.0,0.0,0.0,8.0,22.0,28.0,0.0,2.6737,0.2009,0.6305,4.8211,13.0,0.5833,2.6526,14.0,0.0,0.0,0.0,0.0,5.8526,0.4667,1.3867,11.2,2.0,0.3333,0.7614,8.0,12.0,0.9167,2.6852,22.0,12.0,1.1667,3.2793,28.0,5.7831,0.624,1.5199,14.9759
0.0,21.0,0.0,0.0,18.0,49.0,56.0,0.0,2.6737,0.2009,0.6305,4.8211,10.0,0.875,2.8178,21.0,0.0,0.0,0.0,0.0,5.8526,0.4667,1.3867,11.2,8.0,0.75,1.9393,18.0,14.0,2.0417,4.1544,49.0,14.0,2.3333,4.4689,56.0,5.7831,0.624,1.5199,14.9759
0.0,10.0,0.0,0.0,4.0,16.0,26.0,0.0,2.6737,0.2009,0.6305,4.8211,3.0,0.4167,1.018,10.0,0.0,0.0,0.0,0.0,5.8526,0.4667,1.3867,11.2,4.0,0.1667,0.8165,4.0,8.0,0.6667,1.9486,16.0,10.0,1.0833,2.8425,26.0,5.7831,0.624,1.5199,14.9759
0.0,3.0,0.0,0.0,0.0,7.0,6.0,0.0,3.0729,0.2517,0.7615,6.0417,2.0,0.125,0.4484,3.0,0.0,0.0,0.0,0.0,5.7188,0.4253,1.3418,10.2083,0.0,0.0,0.0,0.0,3.0,0.2917,0.8587,7.0,5.0,0.25,1.0321,6.0,6.25,0.6781,1.6631,16.2738
0.0,28.0,0.0,0.0,14.0,37.0,42.0,0.0,3.0729,0.2517,0.7615,6.0417,12.0,1.1667,3.1577,28.0,0.0,0.0,0.0,0.0,5.7188,0.4253,1.3418,10.2083,6.0,0.5833,1.5012,14.0,13.0,1.5417,3.7414,37.0,16.0,1.75,4.5516,42.0,6.25,0.6781,1.6631,16.2738
0.0,12.0,0.0,0.0,8.0,18.0,20.0,0.0,3.0729,0.2517,0.7615,6.0417,4.0,0.5,1.1421,12.0,0.0,0.0,0.0,0.0,5.7188,0.4253,1.3418,10.2083,6.0,0.3333,1.274,8.0,6.0,0.75,1.7258,18.0,6.0,0.8333,1.711,20.0,6.25,0.6781,1.6631,16.2738
0.0,31.0,0.0,0.0,16.0,46.0,38.0,0.0,3.0729,0.2517,0.7615,6.0417,10.0,1.2917,2.8358,31.0,0.0,0.0,0.0,0.0,5.7188,0.4253,1.3418,10.2083,8.0,0.6667,1.8337,16.0,15.0,1.9167,4.4323,46.0,12.0,1.5833,3.5743,38.0,6.25,0.6781,1.6631,16.2738
0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.9196,0.2102,0.6708,5.0446,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,5.3482,0.4103,1.2735,9.8482,0.0,0.0,0.0,0.0,1.0,0.0417,0.2041,1.0,2.0,0.0833,0.4082,2.0,5.9,0.6621,1.5871,15.89
0.0,23.0,0.0,0.0,12.0,37.0,25.0,0.0,2.9196,0.2102,0.6708,5.0446,8.0,0.9583,2.2161,23.0,0.0,0.0,0.0,0.0,5.3482,0.4103,1.2735,9.8482,4.0,0.5,1.2158,12.0,14.0,1.5417,3.5872,37.0,11.0,1.0417,2.6618,25.0,5.9,0.6621,1.5871,15.89
0.0,43.0,0.0,0.0,24.0,67.0,58.0,0.0,2.9196,0.2102,0.6708,5.0446,14.0,1.7917,3.7181,43.0,0.0,0.0,0.0,0.0,5.3482,0.4103,1.2735,9.8482,10.0,1.0,2.3591,24.0,17.0,2.7917,5.2749,67.0,19.0,2.4167,5.1492,58.0,5.9,0.6621,1.5871,15.89
0.0,11.0,0.0,0.0,10.0,32.0,25.0,0.0,2.9196,0.2102,0.6708,5.0446,6.0,0.4583,1.3825,11.0,0.0,0.0,0.0,0.0,5.3482,0.4103,1.2735,9.8482,6.0,0.4167,1.316,10.0,11.0,1.3333,3.0455,32.0,9.0,1.0417,2.4043,25.0,5.9,0.6621,1.5871,15.89
0.0,2.0,0.0,0.0,0.0,9.0,7.0,0.0,2.4397,0.1807,0.5808,4.3362,1.0,0.0833,0.2823,2.0,0.0,0.0,0.0,0.0,5.625,0.4073,1.303,9.775,0.0,0.0,0.0,0.0,5.0,0.375,1.0959,9.0,4.0,0.2917,0.9079,7.0,6.3981,0.7076,1.721,16.9815
0.0,15.0,0.0,0.0,14.0,29.0,26.0,0.0,2.4397,0.1807,0.5808,4.3362,12.0,0.625,2.4639,15.0,0.0,0.0,0.0,0.0,5.625,0.4073,1.303,9.775,10.0,0.5833,2.0834,14.0,16.0,1.2083,3.5506,29.0,12.0,1.0833,3.1335,26.0,6.3981,0.7076,1.721,16.9815
0.0,20.0,0.0,0.0,10.0,24.0,20.0,0.0,2.4397,0.1807,0.5808,4.3362,8.0,0.8333,2.1196,20.0,0.0,0.0,0.0,0.0,5.625,0.4073,1.303,9.775,4.0,0.4167,1.1765,10.0,7.0,1.0,2.0,24.0,5.0,0.8333,1.633,20.0,6.3981,0.7076,1.721,16.9815
0.0,29.0,0.0,0.0,10.0,28.0,31.0,0.0,2.4397,0.1807,0.5808,4.3362,10.0,1.2083,2.8889,29.0,0.0,0.0,0.0,0.0,5.625,0.4073,1.303,9.775,6.0,0.4167,1.316,10.0,10.0,1.1667,2.8691,28.0,14.0,1.2917,3.4701,31.0,6.3981,0.7076,1.721,16.9815
0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.1121,0.2256,0.7255,5.4138,1.0,0.0417,0.2041,1.0,0.0,0.0,0.0,0.0,4.9,0.367,1.1535,8.8083,0.0,0.0,0.0,0.0,2.0,0.0833,0.4082,2.0,1.0,0.0417,0.2041,1.0,6.6481,0.7685,1.8253,18.4444
0.0,46.0,0.0,0.0,24.0,44.0,32.0,0.0,3.1121,0.2256,0.7255,5.4138,14.0,1.9167,4.5197,46.0,0.0,0.0,0.0,0.0,4.9,0.367,1.1535,8.8083,14.0,1.0,3.0645,24.0,16.0,1.8333,4.4786,44.0,11.0,1.3333,3.1851,32.0,6.6481,0.7685,1.8253,18.4444
0.0,7.0,0.0,0.0,8.0,24.0,26.0,0.0,3.1121,0.2256,0.7255,5.4138,5.0,0.2917,1.0826,7.0,0.0,0.0,0.0,0.0,4.9,0.367,1.1535,8.8083,4.0,0.3333,1.1293,8.0,11.0,1.0,2.5195,24.0,14.0,1.0833,3.0633,26.0,6.6481,0.7685,1.8253,18.4444
0.0,20.0,0.0,0.0,10.0,19.0,25.0,0.0,3.1121,0.2256,0.7255,5.4138,9.0,0.8333,2.1196,20.0,0.0,0.0,0.0,0.0,4.9,0.367,1.1535,8.8083,10.0,0.4167,2.0412,10.0,9.0,0.7917,2.1665,19.0,10.0,1.0417,2.5105,25.0,6.6481,0.7685,1.8253,18.4444
0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,3.2917,0.2399,0.756,5.7583,3.0,0.2917,0.8587,7.0,0.0,0.0,0.0,0.0,5.5161,0.415,1.3023,9.9597,0.0,0.0,0.0,0.0,3.0,0.2917,0.8065,7.0,2.0,0.125,0.4484,3.0,6.8929,0.7734,1.8622,18.5625
0.0,51.0,0.0,0.0,15.0,66.0,79.0,0.0,3.2917,0.2399,0.756,5.7583,19.0,2.125,5.7431,51.0,0.0,0.0,0.0,0.0,5.5161,0.415,1.3023,9.9597,6.0,0.625,1.6101,15.0,27.0,2.75,6.8159,66.0,20.0,3.2917,6.779,79.0,6.8929,0.7734,1.8622,18.5625
0.0,42.0,0.0,0.0,18.0,58.0,59.0,0.0,3.2917,0.2399,0.756,5.7583,13.0,1.75,3.8136,42.0,0.0,0.0,0.0,0.0,5.5161,0.415,1.3023,9.9597,12.0,0.75,2.558,18.0,14.0,2.4167,4.5485,58.0,14.0,2.4583,4.6623,59.0,6.8929,0.7734,1.8622,18.5625
0.0,48.0,0.0,0.0,33.0,72.0,56.0,0.0,3.2917,0.2399,0.756,5.7583,18.0,2.0,4.6345,48.0,0.0,0.0,0.0,0.0,5.5161,0.415,1.3023,9.9597,16.0,1.375,3.7742,33.0,20.0,3.0,5.8085,72.0,14.0,2.3333,4.3904,56.0,6.8929,0.7734,1.8622,18.5625
0.0,16.0,0.0,0.0,2.0,31.0,19.0,0.0,2.5667,0.1872,0.6084,4.4917,10.0,0.6667,2.0782,16.0,0.0,0.0,0.0,0.0,5.3468,0.4032,1.2605,9.6774,2.0,0.0833,0.4082,2.0,16.0,1.2917,3.5689,31.0,10.0,0.7917,2.3402,19.0,6.625,0.7362,1.7749,17.6696
0.0,29.0,0.0,0.0,12.0,64.0,56.0,0.0,2.5667,0.1872,0.6084,4.4917,9.0,1.2083,2.6372,29.0,0.0,0.0,0.0,0.0,5.3468,0.4032,1.2605,9.6774,8.0,0.5,1.694,12.0,18.0,2.6667,5.8285,64.0,19.0,2.3333,5.4825,56.0,6.625,0.7362,1.7749,17.6696
0.0,74.0,0.0,0.0,52.0,111.0,86.0,0.0,2.5667,0.1872,0.6084,4.4917,20.0,3.0833,6.0499,74.0,0.0,0.0,0.0,0.0,5.3468,0.4032,1.2605,9.6774,30.0,2.1667,6.2947,52.0,24.0,4.625,8.5608,111.0,22.0,3.5833,6.8074,86.0,6.625,0.7362,1.7749,17.6696
0.0,18.0,0.0,0.0,18.0,48.0,31.0,0.0,2.5667,0.1872,0.6084,4.4917,6.0,0.75,1.7004,18.0,0.0,0.0,0.0,0.0,5.3468,0.4032,1.2605,9.6774,14.0,0.75,2.9378,18.0,15.0,2.0,4.2631,48.0,9.0,1.2917,2.8663,31.0,6.625,0.7362,1.7749,17.6696
0.0,3.0,0.0,0.0,0.0,13.0,7.0,0.0,2.1,0.1691,0.5135,4.0583,2.0,0.125,0.4484,3.0,0.0,0.0,0.0,0.0,5.4274,0.4093,1.2874,9.8226,0.0,0.0,0.0,0.0,8.0,0.5417,1.6676,13.0,4.0,0.2917,0.8587,7.0,6.8482,0.7321,1.8062,17.5714
0.0,14.0,0.0,0.0,8.0,21.0,16.0,0.0,2.1,0.1691,0.5135,4.0583,9.0,0.5833,1.9763,14.0,0.0,0.0,0.0,0.0,5.4274,0.4093,1.2874,9.8226,2.0,0.3333,0.7614,8.0,10.0,0.875,2.309,21.0,5.0,0.6667,1.5511,16.0,6.8482,0.7321,1.8062,17.5714
0.0,28.0,0.0,0.0,12.0,60.0,61.0,0.0,2.1,0.1691,0.5135,4.0583,11.0,1.1667,3.1987,28.0,0.0,0.0,0.0,0.0,5.4274,0.4093,1.2874,9.8226,4.0,0.5,1.2158,12.0,18.0,2.5,5.3243,60.0,19.0,2.5417,5.3077,61.0,6.8482,0.7321,1.8062,17.5714
0.0,11.0,0.0,0.0,4.0,34.0,40.0,0.0,2.1,0.1691,0.5135,4.0583,6.0,0.4583,1.444,11.0,0.0,0.0,0.0,0.0,5.4274,0.4093,1.2874,9.8226,2.0,0.1667,0.5647,4.0,14.0,1.4167,3.3611,34.0,14.0,1.6667,3.8297,40.0,6.8482,0.7321,1.8062,17.5714
0.0,3.0,0.0,0.0,0.0,8.0,5.0,0.0,2.8864,0.2105,0.6733,5.053,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,5.4412,0.4225,1.2973,10.1397,0.0,0.0,0.0,0.0,6.0,0.3333,1.274,8.0,3.0,0.2083,0.7211,5.0,7.379,0.8599,2.0222,20.6371
0.0,18.0,0.0,0.0,12.0,27.0,16.0,0.0,2.8864,0.2105,0.6733,5.053,6.0,0.75,1.6746,18.0,0.0,0.0,0.0,0.0,5.4412,0.4225,1.2973,10.1397,6.0,0.5,1.3513,12.0,8.0,1.125,2.6096,27.0,7.0,0.6667,1.7611,16.0,7.379,0.8599,2.0222,20.6371
0.0,47.0,0.0,0.0,22.0,64.0,55.0,0.0,2.8864,0.2105,0.6733,5.053,22.0,1.9583,4.8944,47.0,0.0,0.0,0.0,0.0,5.4412,0.4225,1.2973,10.1397,9.0,0.9167,2.2634,22.0,24.0,2.6667,5.8952,64.0,18.0,2.2917,4.7409,55.0,7.379,0.8599,2.0222,20.6371
0.0,32.0,0.0,0.0,4.0,36.0,40.0,0.0,2.8864,0.2105,0.6733,5.053,10.0,1.3333,2.7923,32.0,0.0,0.0,0.0,0.0,5.4412,0.4225,1.2973,10.1397,2.0,0.1667,0.5647,4.0,10.0,1.5,3.1347,36.0,15.0,1.6667,3.7725,40.0,7.379,0.8599,2.0222,20.6371
0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,3.2279,0.2534,0.7737,6.0809,3.0,0.125,0.6124,3.0,0.0,0.0,0.0,0.0,5.4786,0.4417,1.3088,10.6,0.0,0.0,0.0,0.0,4.0,0.2083,0.833,5.0,2.0,0.0833,0.4082,2.0,7.8828,0.8688,2.1047,20.8516
0.0,36.0,0.0,0.0,20.0,54.0,47.0,0.0,3.2279,0.2534,0.7737,6.0809,12.0,1.5,3.5386,36.0,0.0,0.0,0.0,0.0,5.4786,0.4417,1.3088,10.6,10.0,0.8333,2.3529,20.0,17.0,2.25,4.9629,54.0,14.0,1.9583,4.5347,47.0,7.8828,0.8688,2.1047,20.8516
0.0,52.0,0.0,0.0,22.0,63.0,46.0,0.0,3.2279,0.2534,0.7737,6.0809,14.0,2.1667,4.2597,52.0,0.0,0.0,0.0,0.0,5.4786,0.4417,1.3088,10.6,12.0,0.9167,2.888,22.0,13.0,2.625,4.7256,63.0,12.0,1.9167,3.7057,46.0,7.8828,0.8688,2.1047,20.8516
0.0,20.0,0.0,0.0,34.0,32.0,33.0,0.0,3.2279,0.2534,0.7737,6.0809,12.0,0.8333,2.6973,20.0,0.0,0.0,0.0,0.0,5.4786,0.4417,1.3088,10.6,16.0,1.4167,3.7523,34.0,9.0,1.3333,2.7452,32.0,13.0,1.375,3.3984,33.0,7.8828,0.8688,2.1047,20.8516
0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,2.5833,0.182,0.5998,4.3681,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,5.2905,0.4271,1.2813,10.25,0.0,0.0,0.0,0.0,5.0,0.25,1.0321,6.0,2.0,0.0833,0.4082,2.0,7.3676,0.8241,1.9938,19.7794
0.0,39.0,0.0,0.0,36.0,49.0,39.0,0.0,2.5833,0.182,0.5998,4.3681,14.0,1.625,4.0947,39.0,0.0,0.0,0.0,0.0,5.2905,0.4271,1.2813,10.25,14.0,1.5,3.6949,36.0,17.0,2.0417,4.8228,49.0,16.0,1.625,4.362,39.0,7.3676,0.8241,1.9938,19.7794
0.0,35.0,0.0,0.0,24.0,50.0,45.0,0.0,2.5833,0.182,0.5998,4.3681,10.0,1.4583,2.8127,35.0,0.0,0.0,0.0,0.0,5.2905,0.4271,1.2813,10.25,8.0,1.0,2.3591,24.0,11.0,2.0833,3.7869,50.0,17.0,1.875,4.3968,45.0,7.3676,0.8241,1.9938,19.7794
0.0,29.0,0.0,0.0,6.0,41.0,44.0,0.0,2.5833,0.182,0.5998,4.3681,9.0,1.2083,2.8889,29.0,0.0,0.0,0.0,0.0,5.2905,0.4271,1.2813,10.25,4.0,0.25,0.8969,6.0,12.0,1.7083,3.6413,41.0,20.0,1.8333,4.5651,44.0,7.3676,0.8241,1.9938,19.7794
0.0,4.0,0.0,0.0,0.0,10.0,5.0,0.0,2.9796,0.2358,0.7179,5.6599,2.0,0.1667,0.4815,4.0,0.0,0.0,0.0,0.0,5.3907,0.4194,1.2873,10.0662,0.0,0.0,0.0,0.0,6.0,0.4167,1.316,10.0,4.0,0.2083,0.833,5.0,7.7194,0.8651,2.0735,20.7626
0.0,48.0,0.0,0.0,14.0,43.0,41.0,0.0,2.9796,0.2358,0.7179,5.6599,18.0,2.0,4.8634,48.0,0.0,0.0,0.0,0.0,5.3907,0.4194,1.2873,10.0662,6.0,0.5833,1.5012,14.0,17.0,1.7917,4.4034,43.0,13.0,1.7083,4.1544,41.0,7.7194,0.8651,2.0735,20.7626
0.0,37.0,0.0,0.0,2.0,39.0,24.0,0.0,2.9796,0.2358,0.7179,5.6599,10.0,1.5417,2.9485,37.0,0.0,0.0,0.0,0.0,5.3907,0.4194,1.2873,10.0662,2.0,0.0833,0.4082,2.0,9.0,1.625,2.9461,39.0,8.0,1.0,2.0642,24.0,7.7194,0.8651,2.0735,20.7626
0.0,28.0,0.0,0.0,4.0,39.0,39.0,0.0,2.9796,0.2358,0.7179,5.6599,7.0,1.1667,2.2393,28.0,0.0,0.0,0.0,0.0,5.3907,0.4194,1.2873,10.0662,2.0,0.1667,0.5647,4.0,8.0,1.625,2.9461,39.0,12.0,1.625,3.2546,39.0,7.7194,0.8651,2.0735,20.7626
0.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,2.9539,0.2366,0.7101,5.6776,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,5.7756,0.4642,1.3824,11.141,0.0,0.0,0.0,0.0,5.0,0.3333,1.1672,8.0,4.0,0.1667,0.8165,4.0,7.5069,0.8646,2.0548,20.75
0.0,35.0,0.0,0.0,14.0,48.0,35.0,0.0,2.9539,0.2366,0.7101,5.6776,14.0,1.4583,3.978,35.0,0.0,0.0,0.0,0.0,5.7756,0.4642,1.3824,11.141,6.0,0.5833,1.5012,14.0,21.0,2.0,5.1499,48.0,14.0,1.4583,3.7181,35.0,7.5069,0.8646,2.0548,20.75
0.0,46.0,0.0,0.0,22.0,62.0,49.0,0.0,2.9539,0.2366,0.7101,5.6776,18.0,1.9167,4.596,46.0,0.0,0.0,0.0,0.0,5.7756,0.4642,1.3824,11.141,12.0,0.9167,2.888,22.0,15.0,2.5833,5.2908,62.0,15.0,2.0417,4.4865,49.0,7.5069,0.8646,2.0548,20.75
0.0,14.0,0.0,0.0,4.0,51.0,42.0,0.0,2.9539,0.2366,0.7101,5.6776,7.0,0.5833,1.7173,14.0,0.0,0.0,0.0,0.0,5.7756,0.4642,1.3824,11.141,2.0,0.1667,0.5647,4.0,16.0,2.125,4.4654,51.0,12.0,1.75,3.4547,42.0,7.5069,0.8646,2.0548,20.75
0.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,2.7829,0.2083,0.6621,5.0,1.0,0.125,0.3378,3.0,0.0,0.0,0.0,0.0,5.1218,0.426,1.2479,10.2244,0.0,0.0,0.0,0.0,4.0,0.375,1.0555,9.0,6.0,0.25,1.2247,6.0,7.5069,0.8808,2.0627,21.1389
0.0,37.0,0.0,0.0,8.0,43.0,37.0,0.0,2.7829,0.2083,0.6621,5.0,15.0,1.5417,3.8333,37.0,0.0,0.0,0.0,0.0,5.1218,0.426,1.2479,10.2244,4.0,0.3333,0.9631,8.0,16.0,1.7917,4.3337,43.0,14.0,1.5417,3.7298,37.0,7.5069,0.8808,2.0627,21.1389
0.0,34.0,0.0,0.0,36.0,83.0,58.0,0.0,2.7829,0.2083,0.6621,5.0,12.0,1.4167,3.4631,34.0,0.0,0.0,0.0,0.0,5.1218,0.426,1.2479,10.2244,14.0,1.5,3.7417,36.0,22.0,3.4583,6.6331,83.0,16.0,2.4167,4.9336,58.0,7.5069,0.8808,2.0627,21.1389
0.0,70.0,0.0,0.0,18.0,96.0,84.0,0.0,2.7829,0.2083,0.6621,5.0,23.0,2.9167,6.227,70.0,0.0,0.0,0.0,0.0,5.1218,0.426,1.2479,10.2244,8.0,0.75,1.9393,18.0,27.0,4.0,7.7684,96.0,24.0,3.5,7.1262,84.0,7.5069,0.8808,2.0627,21.1389
0.0,5.0,0.0,0.0,12.0,9.0,7.0,0.0,2.2368,0.1527,0.5139,3.6645,3.0,0.2083,0.7211,5.0,0.0,0.0,0.0,0.0,5.1282,0.3779,1.2023,9.0705,8.0,0.5,1.7937,12.0,5.0,0.375,1.279,9.0,4.0,0.2917,0.9991,7.0,7.3056,0.8171,1.9665,19.6111
0.0,46.0,0.0,0.0,9.0,45.0,34.0,0.0,2.2368,0.1527,0.5139,3.6645,21.0,1.9167,5.0812,46.0,0.0,0.0,0.0,0.0,5.1282,0.3779,1.2023,9.0705,4.0,0.375,1.0555,9.0,18.0,1.875,4.9018,45.0,15.0,1.4167,4.2315,34.0,7.3056,0.8171,1.9665,19.6111
