auc-roc,auc-pr,accuracy,precision,recall,f1-score,sensitivity,specificity,tn,fp,fn,tp
0.5629,0.0160,0.7052,0.0156,0.3630,0.0299,0.3630,0.7095,7560,3095,86,49
