id,date,hour,bathroom,bedroom,front-door,hallway,kitchen
16f4b,2019-04-06,8,1.0,4.0,0.0,6.0,4.0
16f4b,2019-04-06,9,3.0,6.0,0.0,13.0,14.0
16f4b,2019-04-06,10,10.0,5.0,4.0,12.0,15.0
16f4b,2019-04-06,11,14.0,20.0,12.0,24.0,12.0
16f4b,2019-04-06,12,2.0,1.0,0.0,4.0,3.0
16f4b,2019-04-06,13,4.0,0.0,0.0,7.0,12.0
16f4b,2019-04-06,14,7.0,1.0,0.0,3.0,4.0
16f4b,2019-04-06,15,5.0,0.0,6.0,6.0,6.0
16f4b,2019-04-06,16,3.0,0.0,0.0,0.0,0.0
16f4b,2019-04-06,17,8.0,0.0,2.0,3.0,9.0
16f4b,2019-04-06,18,13.0,3.0,2.0,13.0,10.0
16f4b,2019-04-06,19,4.0,1.0,0.0,3.0,3.0
16f4b,2019-04-06,20,5.0,0.0,0.0,7.0,7.0
16f4b,2019-04-06,21,2.0,0.0,0.0,4.0,4.0
16f4b,2019-04-06,23,2.0,0.0,0.0,1.0,0.0
16f4b,2019-04-07,0,0.0,3.0,0.0,3.0,2.0
16f4b,2019-04-07,1,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-07,2,2.0,1.0,0.0,0.0,0.0
16f4b,2019-04-07,4,1.0,2.0,0.0,2.0,1.0
16f4b,2019-04-07,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-07,6,1.0,3.0,0.0,2.0,1.0
16f4b,2019-04-07,8,3.0,5.0,0.0,6.0,5.0
16f4b,2019-04-07,9,0.0,2.0,0.0,3.0,8.0
16f4b,2019-04-07,10,1.0,3.0,0.0,0.0,0.0
16f4b,2019-04-07,12,4.0,4.0,0.0,3.0,6.0
16f4b,2019-04-07,14,17.0,25.0,4.0,17.0,13.0
16f4b,2019-04-07,15,16.0,8.0,0.0,9.0,11.0
16f4b,2019-04-07,16,5.0,0.0,0.0,7.0,19.0
16f4b,2019-04-07,17,5.0,7.0,4.0,10.0,22.0
16f4b,2019-04-07,18,9.0,6.0,4.0,8.0,10.0
16f4b,2019-04-07,19,3.0,2.0,0.0,5.0,6.0
16f4b,2019-04-07,20,6.0,6.0,0.0,9.0,5.0
16f4b,2019-04-07,21,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-07,22,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-08,0,3.0,0.0,0.0,0.0,1.0
16f4b,2019-04-08,1,1.0,2.0,0.0,2.0,2.0
16f4b,2019-04-08,4,0.0,0.0,0.0,0.0,2.0
16f4b,2019-04-08,5,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-08,6,2.0,5.0,0.0,3.0,3.0
16f4b,2019-04-08,7,6.0,2.0,0.0,3.0,9.0
16f4b,2019-04-08,8,0.0,5.0,0.0,7.0,11.0
16f4b,2019-04-08,9,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-08,10,7.0,4.0,0.0,4.0,3.0
16f4b,2019-04-08,11,12.0,5.0,0.0,10.0,6.0
16f4b,2019-04-08,12,13.0,7.0,4.0,12.0,8.0
16f4b,2019-04-08,13,3.0,1.0,2.0,8.0,7.0
16f4b,2019-04-08,14,2.0,3.0,2.0,11.0,8.0
16f4b,2019-04-08,15,6.0,0.0,0.0,5.0,3.0
16f4b,2019-04-08,16,9.0,0.0,10.0,12.0,9.0
16f4b,2019-04-08,17,6.0,0.0,0.0,4.0,6.0
16f4b,2019-04-08,18,3.0,0.0,0.0,3.0,5.0
16f4b,2019-04-08,19,10.0,1.0,0.0,9.0,16.0
16f4b,2019-04-08,20,5.0,0.0,0.0,5.0,2.0
16f4b,2019-04-08,21,5.0,0.0,0.0,7.0,9.0
16f4b,2019-04-08,22,6.0,2.0,2.0,4.0,1.0
16f4b,2019-04-08,23,3.0,3.0,0.0,1.0,0.0
16f4b,2019-04-09,0,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-09,1,2.0,1.0,0.0,3.0,3.0
16f4b,2019-04-09,3,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-09,4,4.0,2.0,0.0,2.0,0.0
16f4b,2019-04-09,6,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-09,7,11.0,4.0,0.0,7.0,10.0
16f4b,2019-04-09,8,6.0,8.0,4.0,11.0,11.0
16f4b,2019-04-09,9,1.0,1.0,0.0,0.0,1.0
16f4b,2019-04-09,11,0.0,0.0,0.0,1.0,0.0
16f4b,2019-04-09,12,0.0,1.0,0.0,0.0,1.0
16f4b,2019-04-09,13,1.0,0.0,0.0,0.0,1.0
16f4b,2019-04-09,14,3.0,0.0,2.0,4.0,4.0
16f4b,2019-04-09,15,12.0,1.0,2.0,10.0,14.0
16f4b,2019-04-09,16,6.0,2.0,0.0,11.0,5.0
16f4b,2019-04-09,17,3.0,0.0,0.0,3.0,4.0
16f4b,2019-04-09,18,8.0,0.0,0.0,12.0,14.0
16f4b,2019-04-09,19,4.0,0.0,0.0,6.0,2.0
16f4b,2019-04-09,20,0.0,0.0,2.0,7.0,10.0
16f4b,2019-04-09,21,6.0,0.0,0.0,7.0,6.0
16f4b,2019-04-09,22,2.0,3.0,0.0,3.0,0.0
16f4b,2019-04-09,23,2.0,0.0,0.0,2.0,0.0
16f4b,2019-04-10,0,2.0,1.0,0.0,1.0,0.0
16f4b,2019-04-10,1,3.0,3.0,0.0,3.0,5.0
16f4b,2019-04-10,3,2.0,0.0,0.0,0.0,0.0
16f4b,2019-04-10,6,0.0,2.0,0.0,3.0,3.0
16f4b,2019-04-10,7,9.0,8.0,0.0,9.0,9.0
16f4b,2019-04-10,8,2.0,1.0,0.0,1.0,1.0
16f4b,2019-04-10,9,4.0,1.0,0.0,2.0,6.0
16f4b,2019-04-10,10,15.0,9.0,0.0,13.0,14.0
16f4b,2019-04-10,11,8.0,6.0,2.0,6.0,4.0
16f4b,2019-04-10,12,0.0,1.0,0.0,1.0,0.0
16f4b,2019-04-10,13,11.0,7.0,2.0,8.0,6.0
16f4b,2019-04-10,14,5.0,5.0,2.0,5.0,6.0
16f4b,2019-04-10,15,4.0,2.0,2.0,5.0,7.0
16f4b,2019-04-10,16,1.0,1.0,0.0,1.0,0.0
16f4b,2019-04-10,17,7.0,6.0,4.0,8.0,2.0
16f4b,2019-04-10,18,5.0,11.0,6.0,7.0,3.0
16f4b,2019-04-10,19,1.0,2.0,2.0,5.0,10.0
16f4b,2019-04-10,20,10.0,5.0,4.0,8.0,16.0
16f4b,2019-04-10,21,5.0,4.0,0.0,3.0,2.0
16f4b,2019-04-10,22,2.0,1.0,0.0,0.0,1.0
16f4b,2019-04-10,23,2.0,0.0,0.0,1.0,1.0
16f4b,2019-04-11,0,2.0,1.0,0.0,1.0,0.0
16f4b,2019-04-11,1,1.0,5.0,0.0,2.0,2.0
16f4b,2019-04-11,2,2.0,2.0,0.0,2.0,0.0
16f4b,2019-04-11,3,1.0,3.0,0.0,2.0,1.0
16f4b,2019-04-11,4,2.0,1.0,0.0,1.0,0.0
16f4b,2019-04-11,6,2.0,4.0,0.0,4.0,5.0
16f4b,2019-04-11,7,12.0,3.0,0.0,16.0,19.0
16f4b,2019-04-11,8,14.0,8.0,0.0,15.0,6.0
16f4b,2019-04-11,9,11.0,7.0,2.0,15.0,14.0
16f4b,2019-04-11,10,12.0,14.0,4.0,20.0,12.0
16f4b,2019-04-11,11,4.0,0.0,6.0,3.0,1.0
16f4b,2019-04-11,12,6.0,0.0,6.0,6.0,3.0
16f4b,2019-04-11,13,2.0,0.0,2.0,4.0,5.0
16f4b,2019-04-11,14,3.0,0.0,0.0,1.0,2.0
16f4b,2019-04-11,15,3.0,1.0,0.0,2.0,2.0
16f4b,2019-04-11,16,4.0,0.0,2.0,3.0,4.0
16f4b,2019-04-11,17,4.0,2.0,2.0,4.0,3.0
16f4b,2019-04-11,18,4.0,2.0,0.0,16.0,15.0
16f4b,2019-04-11,19,10.0,0.0,2.0,9.0,9.0
16f4b,2019-04-11,20,4.0,0.0,0.0,6.0,9.0
16f4b,2019-04-11,21,5.0,0.0,2.0,7.0,8.0
16f4b,2019-04-11,22,3.0,0.0,0.0,1.0,1.0
16f4b,2019-04-11,23,1.0,0.0,0.0,1.0,3.0
16f4b,2019-04-12,0,4.0,3.0,0.0,5.0,4.0
16f4b,2019-04-12,1,2.0,2.0,0.0,0.0,0.0
16f4b,2019-04-12,2,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-12,3,2.0,1.0,0.0,1.0,0.0
16f4b,2019-04-12,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-12,5,7.0,3.0,0.0,6.0,5.0
16f4b,2019-04-12,6,0.0,2.0,0.0,1.0,0.0
16f4b,2019-04-12,7,4.0,4.0,0.0,7.0,9.0
16f4b,2019-04-12,8,8.0,0.0,0.0,11.0,13.0
16f4b,2019-04-12,9,8.0,0.0,0.0,7.0,3.0
16f4b,2019-04-12,10,8.0,8.0,2.0,11.0,10.0
16f4b,2019-04-12,11,19.0,11.0,4.0,19.0,18.0
16f4b,2019-04-12,12,11.0,8.0,6.0,17.0,22.0
16f4b,2019-04-12,13,6.0,2.0,12.0,16.0,13.0
16f4b,2019-04-12,14,0.0,0.0,8.0,5.0,3.0
16f4b,2019-04-12,15,8.0,1.0,2.0,12.0,10.0
16f4b,2019-04-12,16,7.0,1.0,1.0,10.0,5.0
16f4b,2019-04-12,17,10.0,7.0,1.0,11.0,8.0
16f4b,2019-04-12,18,5.0,1.0,0.0,5.0,5.0
16f4b,2019-04-12,19,7.0,1.0,2.0,8.0,11.0
16f4b,2019-04-12,20,8.0,4.0,0.0,5.0,4.0
16f4b,2019-04-12,21,5.0,3.0,0.0,9.0,9.0
16f4b,2019-04-12,22,5.0,1.0,0.0,4.0,2.0
16f4b,2019-04-12,23,1.0,2.0,0.0,1.0,1.0
16f4b,2019-04-13,0,4.0,0.0,0.0,2.0,2.0
16f4b,2019-04-13,1,2.0,3.0,0.0,2.0,1.0
16f4b,2019-04-13,2,3.0,1.0,0.0,0.0,0.0
16f4b,2019-04-13,3,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-13,4,4.0,0.0,0.0,2.0,2.0
16f4b,2019-04-13,6,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-13,7,2.0,0.0,0.0,2.0,2.0
16f4b,2019-04-13,8,3.0,3.0,0.0,1.0,2.0
16f4b,2019-04-13,9,8.0,7.0,0.0,7.0,7.0
16f4b,2019-04-13,10,7.0,2.0,0.0,6.0,10.0
16f4b,2019-04-13,11,10.0,5.0,4.0,9.0,10.0
16f4b,2019-04-13,12,3.0,0.0,0.0,3.0,6.0
16f4b,2019-04-13,13,6.0,2.0,0.0,3.0,3.0
16f4b,2019-04-13,14,11.0,0.0,2.0,5.0,8.0
16f4b,2019-04-13,15,7.0,5.0,2.0,5.0,5.0
16f4b,2019-04-13,16,0.0,1.0,0.0,0.0,3.0
16f4b,2019-04-13,17,0.0,0.0,0.0,2.0,2.0
16f4b,2019-04-13,18,3.0,0.0,0.0,3.0,8.0
16f4b,2019-04-13,19,12.0,7.0,8.0,15.0,15.0
16f4b,2019-04-13,20,7.0,4.0,0.0,12.0,10.0
16f4b,2019-04-13,21,4.0,3.0,0.0,7.0,3.0
16f4b,2019-04-13,22,1.0,0.0,0.0,1.0,4.0
16f4b,2019-04-13,23,3.0,0.0,0.0,2.0,2.0
16f4b,2019-04-14,0,5.0,0.0,0.0,5.0,9.0
16f4b,2019-04-14,1,10.0,3.0,0.0,5.0,5.0
16f4b,2019-04-14,4,3.0,0.0,0.0,1.0,2.0
16f4b,2019-04-14,5,0.0,2.0,0.0,0.0,0.0
16f4b,2019-04-14,6,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-14,7,3.0,1.0,0.0,2.0,1.0
16f4b,2019-04-14,8,5.0,8.0,0.0,7.0,5.0
16f4b,2019-04-14,9,14.0,10.0,0.0,15.0,9.0
16f4b,2019-04-14,10,8.0,3.0,0.0,3.0,2.0
16f4b,2019-04-14,11,6.0,10.0,0.0,13.0,11.0
16f4b,2019-04-14,12,12.0,5.0,6.0,15.0,14.0
16f4b,2019-04-14,13,8.0,8.0,0.0,19.0,17.0
16f4b,2019-04-14,14,12.0,4.0,14.0,17.0,9.0
16f4b,2019-04-14,15,0.0,0.0,0.0,3.0,4.0
16f4b,2019-04-14,16,4.0,3.0,0.0,5.0,11.0
16f4b,2019-04-14,17,8.0,2.0,0.0,4.0,5.0
16f4b,2019-04-14,18,11.0,0.0,0.0,7.0,23.0
16f4b,2019-04-14,19,3.0,7.0,0.0,6.0,8.0
16f4b,2019-04-14,20,6.0,0.0,0.0,10.0,13.0
16f4b,2019-04-14,21,10.0,4.0,0.0,12.0,18.0
16f4b,2019-04-14,22,5.0,4.0,0.0,3.0,4.0
16f4b,2019-04-14,23,4.0,1.0,0.0,0.0,2.0
16f4b,2019-04-15,0,2.0,0.0,0.0,1.0,0.0
16f4b,2019-04-15,1,6.0,5.0,0.0,5.0,3.0
16f4b,2019-04-15,2,2.0,0.0,0.0,1.0,0.0
16f4b,2019-04-15,3,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-15,4,1.0,2.0,0.0,0.0,0.0
16f4b,2019-04-15,5,1.0,0.0,0.0,0.0,0.0
16f4b,2019-04-15,6,2.0,0.0,0.0,2.0,2.0
16f4b,2019-04-15,7,4.0,3.0,0.0,3.0,6.0
16f4b,2019-04-15,8,3.0,6.0,0.0,3.0,3.0
16f4b,2019-04-15,9,11.0,6.0,0.0,11.0,10.0
16f4b,2019-04-15,10,5.0,2.0,2.0,3.0,3.0
16f4b,2019-04-15,11,3.0,5.0,0.0,3.0,4.0
16f4b,2019-04-15,12,3.0,4.0,2.0,4.0,5.0
16f4b,2019-04-15,13,11.0,3.0,0.0,14.0,16.0
16f4b,2019-04-15,14,4.0,0.0,0.0,4.0,5.0
16f4b,2019-04-15,15,4.0,1.0,0.0,2.0,7.0
16f4b,2019-04-15,16,15.0,1.0,4.0,12.0,16.0
16f4b,2019-04-15,17,12.0,0.0,0.0,10.0,9.0
16f4b,2019-04-15,18,11.0,1.0,2.0,14.0,12.0
16f4b,2019-04-15,19,4.0,0.0,0.0,5.0,6.0
16f4b,2019-04-15,20,8.0,0.0,0.0,7.0,4.0
16f4b,2019-04-15,21,5.0,4.0,0.0,4.0,8.0
16f4b,2019-04-15,22,4.0,4.0,0.0,3.0,5.0
16f4b,2019-04-15,23,2.0,0.0,0.0,1.0,0.0
16f4b,2019-04-16,0,4.0,2.0,0.0,3.0,3.0
16f4b,2019-04-16,1,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-16,2,2.0,1.0,0.0,0.0,0.0
16f4b,2019-04-16,3,3.0,1.0,0.0,0.0,0.0
16f4b,2019-04-16,5,1.0,5.0,0.0,2.0,0.0
16f4b,2019-04-16,6,5.0,4.0,0.0,4.0,2.0
16f4b,2019-04-16,8,3.0,3.0,0.0,4.0,5.0
16f4b,2019-04-16,9,7.0,4.0,0.0,7.0,3.0
16f4b,2019-04-16,10,3.0,6.0,0.0,15.0,15.0
16f4b,2019-04-16,11,5.0,5.0,2.0,5.0,7.0
16f4b,2019-04-16,12,14.0,6.0,0.0,13.0,10.0
16f4b,2019-04-16,13,15.0,3.0,8.0,17.0,12.0
16f4b,2019-04-16,14,9.0,3.0,9.0,12.0,10.0
16f4b,2019-04-16,15,14.0,7.0,8.0,16.0,12.0
16f4b,2019-04-16,16,14.0,7.0,26.0,21.0,19.0
16f4b,2019-04-16,17,9.0,1.0,14.0,12.0,16.0
16f4b,2019-04-16,18,6.0,0.0,0.0,9.0,18.0
16f4b,2019-04-16,19,14.0,3.0,6.0,17.0,12.0
16f4b,2019-04-16,20,11.0,1.0,0.0,10.0,2.0
16f4b,2019-04-16,21,18.0,6.0,13.0,12.0,8.0
16f4b,2019-04-16,22,6.0,4.0,3.0,8.0,7.0
16f4b,2019-04-16,23,0.0,3.0,0.0,0.0,0.0
16f4b,2019-04-17,1,1.0,2.0,2.0,5.0,7.0
16f4b,2019-04-17,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-17,6,3.0,3.0,0.0,2.0,1.0
16f4b,2019-04-17,7,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-17,8,1.0,5.0,0.0,7.0,6.0
16f4b,2019-04-17,9,9.0,6.0,4.0,14.0,15.0
16f4b,2019-04-17,10,7.0,11.0,0.0,10.0,6.0
16f4b,2019-04-17,11,3.0,1.0,6.0,6.0,10.0
16f4b,2019-04-17,12,0.0,9.0,0.0,9.0,7.0
16f4b,2019-04-17,13,0.0,5.0,12.0,11.0,5.0
16f4b,2019-04-17,14,5.0,5.0,0.0,8.0,4.0
16f4b,2019-04-17,15,1.0,2.0,2.0,4.0,3.0
16f4b,2019-04-17,16,3.0,4.0,0.0,5.0,2.0
16f4b,2019-04-17,17,2.0,6.0,0.0,5.0,2.0
16f4b,2019-04-17,18,1.0,1.0,0.0,1.0,0.0
16f4b,2019-04-17,19,2.0,6.0,0.0,4.0,3.0
16f4b,2019-04-17,20,1.0,3.0,0.0,1.0,2.0
16f4b,2019-04-17,21,1.0,0.0,0.0,0.0,5.0
16f4b,2019-04-17,22,0.0,1.0,0.0,0.0,1.0
16f4b,2019-04-17,23,8.0,0.0,0.0,4.0,12.0
16f4b,2019-04-18,0,0.0,0.0,0.0,1.0,2.0
16f4b,2019-04-18,1,2.0,5.0,0.0,2.0,0.0
16f4b,2019-04-18,2,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-18,3,2.0,4.0,0.0,4.0,2.0
16f4b,2019-04-18,4,1.0,2.0,0.0,2.0,1.0
16f4b,2019-04-18,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-18,8,2.0,3.0,0.0,4.0,3.0
16f4b,2019-04-18,9,2.0,4.0,0.0,4.0,8.0
16f4b,2019-04-18,10,14.0,5.0,8.0,17.0,9.0
16f4b,2019-04-18,11,1.0,3.0,6.0,3.0,2.0
16f4b,2019-04-18,13,0.0,0.0,0.0,1.0,1.0
16f4b,2019-04-18,14,0.0,0.0,0.0,0.0,1.0
16f4b,2019-04-18,16,3.0,4.0,2.0,7.0,5.0
16f4b,2019-04-18,17,5.0,1.0,2.0,4.0,3.0
16f4b,2019-04-18,18,8.0,2.0,2.0,10.0,9.0
16f4b,2019-04-18,19,6.0,6.0,4.0,9.0,6.0
16f4b,2019-04-18,20,1.0,1.0,0.0,0.0,0.0
16f4b,2019-04-18,21,9.0,7.0,0.0,9.0,11.0
16f4b,2019-04-18,22,7.0,6.0,0.0,10.0,7.0
16f4b,2019-04-19,0,2.0,1.0,0.0,2.0,2.0
16f4b,2019-04-19,1,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-19,3,0.0,2.0,0.0,0.0,0.0
16f4b,2019-04-19,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-19,5,1.0,2.0,0.0,1.0,0.0
16f4b,2019-04-19,6,0.0,4.0,0.0,0.0,0.0
16f4b,2019-04-19,7,0.0,2.0,0.0,0.0,0.0
16f4b,2019-04-19,8,1.0,5.0,0.0,4.0,3.0
16f4b,2019-04-19,9,1.0,1.0,0.0,1.0,1.0
16f4b,2019-04-19,10,0.0,2.0,0.0,0.0,0.0
16f4b,2019-04-19,11,9.0,5.0,0.0,9.0,12.0
16f4b,2019-04-19,12,14.0,11.0,0.0,11.0,11.0
16f4b,2019-04-19,13,5.0,0.0,2.0,6.0,8.0
16f4b,2019-04-19,14,3.0,0.0,0.0,2.0,4.0
16f4b,2019-04-19,15,10.0,0.0,6.0,12.0,10.0
16f4b,2019-04-19,16,10.0,0.0,4.0,6.0,5.0
16f4b,2019-04-19,17,14.0,0.0,0.0,13.0,13.0
16f4b,2019-04-19,18,13.0,2.0,6.0,13.0,12.0
16f4b,2019-04-19,19,5.0,2.0,0.0,5.0,6.0
16f4b,2019-04-19,20,4.0,1.0,0.0,7.0,8.0
16f4b,2019-04-19,22,3.0,0.0,0.0,3.0,1.0
16f4b,2019-04-19,23,2.0,2.0,0.0,3.0,2.0
16f4b,2019-04-20,0,0.0,1.0,0.0,1.0,2.0
16f4b,2019-04-20,1,0.0,0.0,0.0,1.0,1.0
16f4b,2019-04-20,4,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-20,6,0.0,2.0,0.0,2.0,2.0
16f4b,2019-04-20,7,0.0,4.0,0.0,3.0,4.0
16f4b,2019-04-20,9,0.0,3.0,2.0,3.0,3.0
16f4b,2019-04-20,11,1.0,3.0,0.0,2.0,0.0
16f4b,2019-04-20,12,5.0,3.0,0.0,5.0,6.0
16f4b,2019-04-20,13,8.0,3.0,0.0,5.0,5.0
16f4b,2019-04-20,14,3.0,0.0,0.0,2.0,3.0
16f4b,2019-04-20,15,2.0,0.0,0.0,2.0,3.0
16f4b,2019-04-20,16,3.0,0.0,0.0,7.0,4.0
16f4b,2019-04-20,17,0.0,0.0,0.0,4.0,4.0
16f4b,2019-04-20,18,5.0,1.0,2.0,10.0,7.0
16f4b,2019-04-20,19,11.0,3.0,7.0,22.0,10.0
16f4b,2019-04-20,20,7.0,2.0,4.0,15.0,12.0
16f4b,2019-04-20,21,11.0,5.0,0.0,11.0,5.0
16f4b,2019-04-20,22,9.0,2.0,0.0,7.0,4.0
16f4b,2019-04-20,23,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-21,1,1.0,2.0,0.0,2.0,2.0
16f4b,2019-04-21,2,2.0,0.0,0.0,1.0,2.0
16f4b,2019-04-21,4,1.0,3.0,0.0,1.0,0.0
16f4b,2019-04-21,5,1.0,0.0,0.0,1.0,0.0
16f4b,2019-04-21,7,0.0,5.0,0.0,1.0,0.0
16f4b,2019-04-21,8,2.0,18.0,0.0,14.0,11.0
16f4b,2019-04-21,9,5.0,22.0,0.0,22.0,22.0
16f4b,2019-04-21,10,10.0,15.0,0.0,16.0,12.0
16f4b,2019-04-21,11,3.0,1.0,0.0,5.0,4.0
16f4b,2019-04-21,12,10.0,9.0,0.0,20.0,11.0
16f4b,2019-04-21,13,6.0,2.0,0.0,11.0,9.0
16f4b,2019-04-21,14,11.0,2.0,2.0,17.0,16.0
16f4b,2019-04-21,15,7.0,0.0,0.0,13.0,9.0
16f4b,2019-04-21,16,1.0,0.0,0.0,8.0,6.0
16f4b,2019-04-21,17,7.0,3.0,0.0,6.0,7.0
16f4b,2019-04-21,18,3.0,1.0,4.0,2.0,4.0
16f4b,2019-04-21,19,0.0,2.0,12.0,16.0,10.0
16f4b,2019-04-21,20,14.0,4.0,8.0,16.0,15.0
16f4b,2019-04-21,21,5.0,0.0,0.0,8.0,4.0
16f4b,2019-04-21,22,3.0,0.0,0.0,3.0,2.0
16f4b,2019-04-21,23,6.0,4.0,0.0,10.0,12.0
16f4b,2019-04-22,0,4.0,2.0,2.0,10.0,4.0
16f4b,2019-04-22,1,1.0,0.0,0.0,2.0,2.0
16f4b,2019-04-22,2,2.0,0.0,0.0,2.0,1.0
16f4b,2019-04-22,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-22,6,1.0,4.0,0.0,2.0,0.0
16f4b,2019-04-22,7,1.0,1.0,0.0,1.0,1.0
16f4b,2019-04-22,8,3.0,16.0,0.0,8.0,8.0
16f4b,2019-04-22,9,13.0,6.0,0.0,18.0,20.0
16f4b,2019-04-22,10,11.0,5.0,0.0,25.0,14.0
16f4b,2019-04-22,11,15.0,5.0,0.0,13.0,11.0
16f4b,2019-04-22,12,16.0,5.0,0.0,21.0,8.0
16f4b,2019-04-22,13,5.0,2.0,4.0,6.0,5.0
16f4b,2019-04-22,14,3.0,4.0,18.0,8.0,5.0
16f4b,2019-04-22,15,1.0,0.0,0.0,2.0,0.0
16f4b,2019-04-22,16,0.0,0.0,0.0,1.0,0.0
16f4b,2019-04-22,17,5.0,0.0,2.0,10.0,9.0
16f4b,2019-04-22,18,0.0,0.0,0.0,1.0,0.0
16f4b,2019-04-22,19,9.0,5.0,2.0,8.0,6.0
16f4b,2019-04-22,20,4.0,3.0,0.0,2.0,2.0
16f4b,2019-04-22,21,1.0,0.0,0.0,1.0,2.0
16f4b,2019-04-22,22,4.0,6.0,0.0,3.0,4.0
16f4b,2019-04-22,23,3.0,2.0,2.0,6.0,3.0
16f4b,2019-04-23,0,1.0,0.0,0.0,3.0,6.0
16f4b,2019-04-23,1,0.0,0.0,0.0,1.0,1.0
16f4b,2019-04-23,2,3.0,2.0,0.0,2.0,1.0
16f4b,2019-04-23,6,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-23,7,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-23,8,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-23,9,3.0,4.0,0.0,1.0,1.0
16f4b,2019-04-23,10,5.0,8.0,0.0,8.0,4.0
16f4b,2019-04-23,11,6.0,9.0,8.0,20.0,17.0
16f4b,2019-04-23,12,10.0,6.0,2.0,12.0,9.0
16f4b,2019-04-23,13,5.0,2.0,0.0,10.0,14.0
16f4b,2019-04-23,14,4.0,2.0,0.0,4.0,7.0
16f4b,2019-04-23,15,12.0,8.0,2.0,9.0,6.0
16f4b,2019-04-23,16,7.0,9.0,8.0,9.0,5.0
16f4b,2019-04-23,18,2.0,3.0,4.0,5.0,7.0
16f4b,2019-04-23,19,12.0,2.0,0.0,7.0,12.0
16f4b,2019-04-23,20,2.0,0.0,0.0,2.0,2.0
16f4b,2019-04-23,21,1.0,0.0,0.0,4.0,2.0
16f4b,2019-04-23,22,2.0,0.0,4.0,2.0,1.0
16f4b,2019-04-23,23,1.0,0.0,0.0,1.0,1.0
16f4b,2019-04-24,0,2.0,5.0,0.0,3.0,2.0
16f4b,2019-04-24,1,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-24,2,1.0,2.0,0.0,2.0,0.0
16f4b,2019-04-24,3,0.0,0.0,0.0,1.0,2.0
16f4b,2019-04-24,4,1.0,4.0,0.0,1.0,0.0
16f4b,2019-04-24,6,1.0,2.0,0.0,1.0,0.0
16f4b,2019-04-24,8,1.0,1.0,0.0,1.0,0.0
16f4b,2019-04-24,11,4.0,3.0,0.0,3.0,11.0
16f4b,2019-04-24,12,7.0,1.0,4.0,7.0,6.0
16f4b,2019-04-24,13,0.0,2.0,10.0,12.0,8.0
16f4b,2019-04-24,14,4.0,0.0,2.0,14.0,12.0
16f4b,2019-04-24,15,3.0,0.0,0.0,8.0,6.0
16f4b,2019-04-24,16,2.0,0.0,0.0,12.0,10.0
16f4b,2019-04-24,17,8.0,4.0,6.0,13.0,10.0
16f4b,2019-04-24,18,2.0,0.0,0.0,1.0,2.0
16f4b,2019-04-24,19,3.0,5.0,6.0,12.0,9.0
16f4b,2019-04-24,20,1.0,0.0,0.0,1.0,2.0
16f4b,2019-04-24,21,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-24,23,1.0,4.0,0.0,2.0,1.0
16f4b,2019-04-25,0,0.0,3.0,0.0,0.0,0.0
16f4b,2019-04-25,1,1.0,1.0,0.0,1.0,1.0
16f4b,2019-04-25,2,2.0,3.0,0.0,2.0,0.0
16f4b,2019-04-25,5,0.0,1.0,0.0,0.0,0.0
16f4b,2019-04-25,7,1.0,2.0,0.0,1.0,0.0
16f4b,2019-04-25,9,2.0,12.0,0.0,13.0,13.0
16f4b,2019-04-25,10,12.0,11.0,2.0,10.0,12.0
16f4b,2019-04-25,11,1.0,11.0,0.0,11.0,6.0
16f4b,2019-04-25,12,6.0,7.0,4.0,13.0,15.0
16f4b,2019-04-25,13,7.0,3.0,2.0,7.0,7.0
16f4b,2019-04-25,14,6.0,6.0,4.0,16.0,13.0
16f4b,2019-04-25,15,4.0,12.0,2.0,15.0,18.0
