id,date,hour,back-door,bedroom,fridge-door,front-door,hallway,kitchen,lounge
a380e,2019-05-01,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-01,6,0.0,9.0,0.0,0.0,2.0,2.0,2.0
a380e,2019-05-01,7,0.0,6.0,0.0,0.0,6.0,8.0,7.0
a380e,2019-05-01,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-01,9,0.0,15.0,6.0,0.0,8.0,12.0,14.0
a380e,2019-05-01,10,4.0,1.0,5.0,0.0,1.0,2.0,1.0
a380e,2019-05-01,13,0.0,0.0,0.0,0.0,3.0,11.0,8.0
a380e,2019-05-01,14,0.0,0.0,6.0,0.0,0.0,13.0,5.0
a380e,2019-05-01,15,0.0,2.0,4.0,0.0,2.0,16.0,8.0
a380e,2019-05-01,16,0.0,0.0,6.0,0.0,0.0,15.0,9.0
a380e,2019-05-01,17,0.0,3.0,6.0,0.0,2.0,4.0,6.0
a380e,2019-05-01,18,4.0,0.0,8.0,0.0,0.0,14.0,6.0
a380e,2019-05-01,19,0.0,0.0,0.0,0.0,0.0,1.0,5.0
a380e,2019-05-01,20,0.0,0.0,4.0,0.0,0.0,17.0,6.0
a380e,2019-05-01,21,0.0,0.0,0.0,0.0,0.0,0.0,2.0
a380e,2019-05-01,23,0.0,0.0,10.0,0.0,0.0,10.0,11.0
a380e,2019-05-02,0,0.0,12.0,0.0,0.0,1.0,3.0,2.0
a380e,2019-05-02,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-02,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-02,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-02,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-02,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-02,8,0.0,5.0,0.0,0.0,4.0,3.0,4.0
a380e,2019-05-02,9,0.0,15.0,0.0,0.0,5.0,4.0,7.0
a380e,2019-05-02,10,0.0,4.0,0.0,0.0,4.0,21.0,7.0
a380e,2019-05-02,11,4.0,0.0,14.0,0.0,1.0,21.0,8.0
a380e,2019-05-02,12,0.0,5.0,0.0,0.0,7.0,4.0,17.0
a380e,2019-05-02,13,4.0,3.0,4.0,0.0,5.0,6.0,9.0
a380e,2019-05-02,14,0.0,0.0,8.0,0.0,1.0,17.0,7.0
a380e,2019-05-02,15,4.0,0.0,4.0,0.0,1.0,13.0,10.0
a380e,2019-05-02,16,0.0,0.0,8.0,0.0,2.0,17.0,7.0
a380e,2019-05-02,17,4.0,0.0,2.0,0.0,0.0,10.0,8.0
a380e,2019-05-02,18,0.0,2.0,6.0,0.0,4.0,17.0,14.0
a380e,2019-05-02,19,0.0,0.0,10.0,0.0,0.0,11.0,7.0
a380e,2019-05-02,20,0.0,0.0,0.0,0.0,0.0,3.0,3.0
a380e,2019-05-02,21,0.0,0.0,10.0,0.0,0.0,21.0,7.0
a380e,2019-05-02,22,0.0,16.0,0.0,0.0,2.0,7.0,9.0
a380e,2019-05-02,23,0.0,3.0,0.0,0.0,2.0,5.0,4.0
a380e,2019-05-03,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-03,2,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-03,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-03,6,0.0,2.0,0.0,0.0,1.0,6.0,1.0
a380e,2019-05-03,7,0.0,10.0,0.0,0.0,3.0,6.0,9.0
a380e,2019-05-03,8,0.0,6.0,0.0,0.0,2.0,18.0,8.0
a380e,2019-05-03,9,0.0,0.0,8.0,0.0,0.0,18.0,11.0
a380e,2019-05-03,10,4.0,3.0,2.0,0.0,2.0,3.0,6.0
a380e,2019-05-03,13,4.0,2.0,2.0,0.0,1.0,6.0,1.0
a380e,2019-05-03,14,3.0,1.0,6.0,0.0,2.0,10.0,6.0
a380e,2019-05-03,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0
a380e,2019-05-03,16,5.0,0.0,0.0,0.0,3.0,2.0,4.0
a380e,2019-05-03,17,3.0,0.0,2.0,0.0,0.0,11.0,3.0
a380e,2019-05-03,18,0.0,0.0,6.0,0.0,2.0,22.0,9.0
a380e,2019-05-03,19,0.0,0.0,2.0,0.0,0.0,6.0,11.0
a380e,2019-05-03,20,0.0,0.0,0.0,0.0,0.0,0.0,3.0
a380e,2019-05-03,21,0.0,0.0,4.0,0.0,0.0,10.0,11.0
a380e,2019-05-03,22,0.0,0.0,2.0,0.0,0.0,12.0,3.0
a380e,2019-05-03,23,0.0,13.0,2.0,0.0,2.0,5.0,7.0
a380e,2019-05-04,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-04,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-04,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-04,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-04,7,0.0,6.0,0.0,0.0,1.0,1.0,1.0
a380e,2019-05-04,8,0.0,3.0,0.0,0.0,6.0,5.0,8.0
a380e,2019-05-04,9,0.0,15.0,0.0,0.0,7.0,7.0,7.0
a380e,2019-05-04,10,0.0,4.0,4.0,0.0,6.0,24.0,8.0
a380e,2019-05-04,11,0.0,0.0,4.0,0.0,0.0,18.0,4.0
a380e,2019-05-04,12,0.0,12.0,0.0,0.0,2.0,10.0,4.0
a380e,2019-05-04,13,4.0,0.0,12.0,0.0,5.0,9.0,4.0
a380e,2019-05-04,14,0.0,0.0,2.0,0.0,1.0,13.0,8.0
a380e,2019-05-04,15,0.0,0.0,2.0,0.0,3.0,14.0,6.0
a380e,2019-05-04,16,0.0,0.0,6.0,0.0,4.0,7.0,8.0
a380e,2019-05-04,17,0.0,0.0,4.0,0.0,0.0,12.0,9.0
a380e,2019-05-04,18,4.0,0.0,2.0,0.0,0.0,9.0,7.0
a380e,2019-05-04,19,0.0,0.0,4.0,0.0,2.0,5.0,9.0
a380e,2019-05-04,20,0.0,0.0,4.0,0.0,0.0,5.0,4.0
a380e,2019-05-04,21,0.0,15.0,4.0,0.0,3.0,5.0,5.0
a380e,2019-05-04,23,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,6,0.0,2.0,0.0,0.0,2.0,1.0,1.0
a380e,2019-05-05,7,0.0,1.0,0.0,0.0,3.0,2.0,2.0
a380e,2019-05-05,8,0.0,8.0,0.0,0.0,3.0,2.0,2.0
a380e,2019-05-05,9,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-05,10,0.0,15.0,0.0,0.0,6.0,8.0,5.0
a380e,2019-05-05,11,0.0,1.0,6.0,0.0,5.0,15.0,8.0
a380e,2019-05-05,12,0.0,0.0,2.0,0.0,7.0,16.0,1.0
a380e,2019-05-05,13,4.0,0.0,6.0,0.0,10.0,10.0,9.0
a380e,2019-05-05,15,0.0,0.0,4.0,0.0,5.0,14.0,7.0
a380e,2019-05-05,16,2.0,0.0,6.0,0.0,11.0,20.0,11.0
a380e,2019-05-05,17,2.0,6.0,0.0,0.0,5.0,5.0,5.0
a380e,2019-05-05,19,0.0,0.0,10.0,0.0,3.0,18.0,16.0
a380e,2019-05-05,20,0.0,0.0,4.0,0.0,0.0,2.0,3.0
a380e,2019-05-05,21,0.0,0.0,6.0,0.0,0.0,8.0,8.0
a380e,2019-05-05,22,0.0,14.0,4.0,0.0,2.0,3.0,2.0
a380e,2019-05-05,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,7,0.0,7.0,0.0,0.0,2.0,5.0,6.0
a380e,2019-05-06,8,0.0,18.0,0.0,0.0,2.0,1.0,7.0
a380e,2019-05-06,9,0.0,2.0,6.0,0.0,4.0,21.0,9.0
a380e,2019-05-06,10,0.0,0.0,2.0,0.0,0.0,9.0,8.0
a380e,2019-05-06,11,0.0,2.0,0.0,0.0,1.0,10.0,8.0
a380e,2019-05-06,12,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-06,13,0.0,1.0,2.0,0.0,1.0,11.0,8.0
a380e,2019-05-06,14,6.0,0.0,8.0,0.0,0.0,10.0,10.0
a380e,2019-05-06,15,2.0,0.0,6.0,0.0,0.0,10.0,3.0
a380e,2019-05-06,16,4.0,1.0,4.0,0.0,1.0,10.0,6.0
a380e,2019-05-06,17,0.0,1.0,0.0,0.0,2.0,11.0,5.0
a380e,2019-05-06,18,4.0,0.0,2.0,0.0,0.0,8.0,7.0
a380e,2019-05-06,19,0.0,0.0,0.0,0.0,0.0,10.0,13.0
a380e,2019-05-06,20,0.0,0.0,0.0,0.0,0.0,6.0,15.0
a380e,2019-05-06,21,0.0,3.0,0.0,0.0,1.0,1.0,14.0
a380e,2019-05-06,22,0.0,1.0,8.0,0.0,4.0,20.0,16.0
a380e,2019-05-06,23,0.0,8.0,0.0,0.0,2.0,7.0,6.0
a380e,2019-05-07,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-07,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-07,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-07,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-07,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-07,6,0.0,10.0,0.0,0.0,1.0,0.0,1.0
a380e,2019-05-07,7,0.0,3.0,0.0,0.0,1.0,17.0,10.0
a380e,2019-05-07,8,0.0,11.0,8.0,0.0,3.0,9.0,9.0
a380e,2019-05-07,9,4.0,3.0,2.0,0.0,3.0,6.0,7.0
a380e,2019-05-07,14,0.0,0.0,0.0,0.0,1.0,4.0,1.0
a380e,2019-05-07,15,2.0,9.0,2.0,0.0,11.0,9.0,11.0
a380e,2019-05-07,16,4.0,0.0,2.0,0.0,4.0,8.0,7.0
a380e,2019-05-07,17,0.0,0.0,4.0,0.0,3.0,6.0,7.0
a380e,2019-05-07,18,0.0,0.0,0.0,0.0,0.0,13.0,2.0
a380e,2019-05-07,19,0.0,0.0,2.0,0.0,0.0,8.0,4.0
a380e,2019-05-07,20,0.0,0.0,2.0,0.0,0.0,4.0,6.0
a380e,2019-05-07,21,0.0,0.0,0.0,0.0,0.0,2.0,3.0
a380e,2019-05-07,22,0.0,0.0,0.0,0.0,0.0,0.0,2.0
a380e,2019-05-07,23,0.0,0.0,0.0,0.0,0.0,10.0,2.0
a380e,2019-05-08,0,0.0,0.0,8.0,0.0,2.0,11.0,6.0
a380e,2019-05-08,1,0.0,13.0,0.0,0.0,2.0,1.0,1.0
a380e,2019-05-08,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-08,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-08,7,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-08,8,0.0,4.0,2.0,0.0,1.0,1.0,3.0
a380e,2019-05-08,9,0.0,4.0,0.0,0.0,3.0,11.0,9.0
a380e,2019-05-08,10,0.0,17.0,0.0,0.0,8.0,11.0,10.0
a380e,2019-05-08,11,0.0,0.0,10.0,0.0,1.0,19.0,5.0
a380e,2019-05-08,12,0.0,0.0,2.0,0.0,0.0,8.0,6.0
a380e,2019-05-08,13,0.0,0.0,2.0,0.0,0.0,6.0,4.0
a380e,2019-05-08,14,4.0,0.0,2.0,0.0,0.0,9.0,0.0
a380e,2019-05-08,15,0.0,0.0,0.0,0.0,0.0,7.0,6.0
a380e,2019-05-08,16,0.0,0.0,0.0,0.0,0.0,6.0,5.0
a380e,2019-05-08,17,0.0,0.0,6.0,0.0,0.0,16.0,4.0
a380e,2019-05-08,18,2.0,0.0,8.0,0.0,0.0,10.0,6.0
a380e,2019-05-08,19,2.0,5.0,0.0,0.0,3.0,5.0,4.0
a380e,2019-05-08,20,0.0,0.0,2.0,0.0,1.0,17.0,8.0
a380e,2019-05-08,21,0.0,0.0,0.0,0.0,0.0,2.0,2.0
a380e,2019-05-08,22,0.0,4.0,8.0,0.0,2.0,20.0,10.0
a380e,2019-05-08,23,0.0,12.0,0.0,0.0,1.0,1.0,1.0
a380e,2019-05-09,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-09,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-09,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-09,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-09,7,0.0,8.0,0.0,0.0,1.0,1.0,1.0
a380e,2019-05-09,8,0.0,8.0,0.0,0.0,2.0,3.0,4.0
a380e,2019-05-09,9,0.0,10.0,0.0,0.0,3.0,12.0,7.0
a380e,2019-05-09,10,0.0,0.0,8.0,0.0,0.0,19.0,7.0
a380e,2019-05-09,11,0.0,0.0,0.0,0.0,0.0,8.0,8.0
a380e,2019-05-09,12,0.0,7.0,4.0,0.0,2.0,20.0,4.0
a380e,2019-05-09,13,4.0,0.0,2.0,0.0,1.0,12.0,11.0
a380e,2019-05-09,14,0.0,0.0,2.0,0.0,0.0,6.0,8.0
a380e,2019-05-09,15,0.0,5.0,0.0,0.0,3.0,12.0,4.0
a380e,2019-05-09,16,0.0,0.0,4.0,0.0,0.0,7.0,5.0
a380e,2019-05-09,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a380e,2019-05-09,18,6.0,0.0,2.0,0.0,0.0,18.0,7.0
a380e,2019-05-09,19,0.0,0.0,6.0,0.0,0.0,17.0,8.0
a380e,2019-05-09,20,0.0,0.0,0.0,0.0,0.0,4.0,4.0
a380e,2019-05-09,21,0.0,0.0,10.0,0.0,0.0,13.0,4.0
a380e,2019-05-09,22,0.0,0.0,2.0,0.0,1.0,10.0,6.0
a380e,2019-05-09,23,0.0,15.0,2.0,0.0,2.0,2.0,4.0
a380e,2019-05-10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-10,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-10,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-10,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-10,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-10,7,0.0,5.0,0.0,0.0,4.0,4.0,6.0
a380e,2019-05-10,8,0.0,8.0,0.0,0.0,9.0,11.0,12.0
a380e,2019-05-10,9,4.0,8.0,12.0,0.0,8.0,13.0,10.0
a380e,2019-05-10,10,2.0,0.0,2.0,0.0,0.0,3.0,1.0
a380e,2019-05-10,15,4.0,0.0,6.0,0.0,2.0,10.0,2.0
a380e,2019-05-10,16,4.0,0.0,0.0,0.0,0.0,17.0,7.0
a380e,2019-05-10,17,7.0,0.0,2.0,0.0,0.0,12.0,6.0
a380e,2019-05-10,18,4.0,0.0,4.0,0.0,7.0,11.0,8.0
a380e,2019-05-10,19,0.0,0.0,2.0,0.0,6.0,12.0,6.0
a380e,2019-05-10,20,0.0,0.0,0.0,0.0,0.0,2.0,3.0
a380e,2019-05-10,21,0.0,2.0,4.0,0.0,2.0,9.0,8.0
a380e,2019-05-10,22,0.0,12.0,2.0,0.0,2.0,3.0,4.0
a380e,2019-05-10,23,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-11,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-11,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-11,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-11,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-11,5,0.0,3.0,0.0,0.0,1.0,9.0,5.0
a380e,2019-05-11,6,0.0,7.0,0.0,0.0,3.0,21.0,6.0
a380e,2019-05-11,7,0.0,12.0,0.0,0.0,5.0,10.0,9.0
a380e,2019-05-11,8,0.0,4.0,8.0,0.0,1.0,15.0,6.0
a380e,2019-05-11,9,0.0,0.0,0.0,0.0,0.0,1.0,2.0
a380e,2019-05-11,10,0.0,0.0,8.0,0.0,0.0,16.0,7.0
a380e,2019-05-11,11,6.0,0.0,6.0,0.0,0.0,9.0,11.0
a380e,2019-05-11,12,0.0,2.0,2.0,0.0,1.0,13.0,5.0
a380e,2019-05-11,13,0.0,0.0,0.0,0.0,1.0,6.0,7.0
a380e,2019-05-11,14,2.0,0.0,8.0,0.0,0.0,8.0,6.0
a380e,2019-05-11,15,2.0,7.0,4.0,0.0,1.0,9.0,7.0
a380e,2019-05-11,16,0.0,6.0,0.0,0.0,2.0,6.0,6.0
a380e,2019-05-11,17,0.0,7.0,4.0,0.0,3.0,6.0,4.0
a380e,2019-05-11,18,0.0,10.0,0.0,0.0,1.0,1.0,1.0
a380e,2019-05-11,19,0.0,8.0,0.0,0.0,3.0,6.0,4.0
a380e,2019-05-11,20,0.0,12.0,0.0,0.0,5.0,8.0,6.0
a380e,2019-05-11,21,0.0,16.0,2.0,0.0,1.0,1.0,1.0
a380e,2019-05-11,23,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-12,7,0.0,9.0,0.0,0.0,1.0,4.0,3.0
a380e,2019-05-12,8,0.0,1.0,2.0,0.0,1.0,17.0,10.0
a380e,2019-05-12,9,0.0,2.0,10.0,0.0,2.0,16.0,12.0
a380e,2019-05-12,10,0.0,0.0,2.0,0.0,2.0,14.0,8.0
a380e,2019-05-12,11,1.0,0.0,26.0,0.0,0.0,20.0,3.0
a380e,2019-05-12,12,3.0,9.0,2.0,0.0,5.0,11.0,11.0
a380e,2019-05-12,13,0.0,11.0,8.0,0.0,7.0,6.0,8.0
a380e,2019-05-12,17,0.0,0.0,4.0,0.0,3.0,8.0,3.0
a380e,2019-05-12,18,4.0,0.0,4.0,0.0,1.0,4.0,5.0
a380e,2019-05-12,19,0.0,1.0,0.0,0.0,2.0,9.0,5.0
a380e,2019-05-12,20,0.0,0.0,0.0,0.0,2.0,6.0,6.0
a380e,2019-05-12,21,0.0,0.0,4.0,0.0,0.0,6.0,4.0
a380e,2019-05-12,22,0.0,9.0,2.0,0.0,4.0,10.0,8.0
a380e,2019-05-12,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-13,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-13,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-13,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-13,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-13,6,0.0,14.0,0.0,0.0,7.0,6.0,7.0
a380e,2019-05-13,7,0.0,12.0,0.0,0.0,3.0,3.0,3.0
a380e,2019-05-13,8,0.0,10.0,0.0,0.0,6.0,6.0,9.0
a380e,2019-05-13,9,0.0,0.0,8.0,0.0,0.0,17.0,4.0
a380e,2019-05-13,10,0.0,0.0,4.0,0.0,0.0,9.0,7.0
a380e,2019-05-13,11,0.0,0.0,0.0,0.0,0.0,5.0,2.0
a380e,2019-05-13,12,4.0,2.0,12.0,0.0,7.0,12.0,13.0
a380e,2019-05-13,15,0.0,0.0,6.0,0.0,3.0,17.0,11.0
a380e,2019-05-13,16,0.0,0.0,2.0,0.0,0.0,10.0,6.0
a380e,2019-05-13,17,2.0,0.0,10.0,0.0,0.0,12.0,5.0
a380e,2019-05-13,18,2.0,0.0,0.0,0.0,2.0,12.0,6.0
a380e,2019-05-13,19,0.0,0.0,0.0,0.0,0.0,7.0,5.0
a380e,2019-05-13,20,0.0,0.0,2.0,0.0,0.0,3.0,3.0
a380e,2019-05-13,21,0.0,0.0,4.0,0.0,1.0,12.0,5.0
a380e,2019-05-13,22,0.0,13.0,2.0,0.0,4.0,3.0,5.0
a380e,2019-05-14,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-14,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-14,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-14,6,0.0,7.0,0.0,0.0,1.0,1.0,1.0
a380e,2019-05-14,7,0.0,14.0,2.0,0.0,3.0,8.0,8.0
a380e,2019-05-14,8,0.0,5.0,10.0,0.0,10.0,18.0,13.0
a380e,2019-05-14,9,4.0,0.0,0.0,0.0,0.0,5.0,1.0
a380e,2019-05-14,11,1.0,0.0,0.0,0.0,0.0,6.0,3.0
a380e,2019-05-14,12,5.0,0.0,2.0,0.0,0.0,17.0,6.0
a380e,2019-05-14,13,0.0,0.0,2.0,0.0,0.0,5.0,2.0
a380e,2019-05-14,14,0.0,4.0,0.0,0.0,3.0,2.0,4.0
a380e,2019-05-14,15,0.0,0.0,0.0,0.0,0.0,1.0,3.0
a380e,2019-05-14,16,6.0,1.0,10.0,0.0,2.0,15.0,16.0
a380e,2019-05-14,17,0.0,0.0,8.0,0.0,0.0,16.0,8.0
a380e,2019-05-14,18,0.0,0.0,0.0,0.0,0.0,9.0,13.0
a380e,2019-05-14,19,0.0,0.0,2.0,0.0,0.0,10.0,4.0
a380e,2019-05-14,22,6.0,3.0,2.0,0.0,5.0,10.0,9.0
a380e,2019-05-14,23,0.0,0.0,0.0,0.0,0.0,10.0,3.0
a380e,2019-05-15,0,0.0,6.0,4.0,0.0,1.0,4.0,2.0
a380e,2019-05-15,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,6,0.0,4.0,0.0,0.0,1.0,5.0,4.0
a380e,2019-05-15,7,0.0,5.0,0.0,0.0,3.0,3.0,7.0
a380e,2019-05-15,8,0.0,9.0,0.0,0.0,4.0,15.0,17.0
a380e,2019-05-15,9,1.0,3.0,6.0,0.0,2.0,16.0,10.0
a380e,2019-05-15,10,1.0,0.0,0.0,0.0,0.0,2.0,1.0
a380e,2019-05-15,16,0.0,2.0,0.0,0.0,6.0,14.0,12.0
a380e,2019-05-15,17,0.0,0.0,4.0,0.0,0.0,16.0,13.0
a380e,2019-05-15,18,4.0,3.0,8.0,0.0,2.0,20.0,5.0
a380e,2019-05-15,19,0.0,0.0,8.0,0.0,0.0,20.0,7.0
a380e,2019-05-15,20,0.0,0.0,3.0,0.0,0.0,5.0,4.0
a380e,2019-05-15,21,0.0,6.0,5.0,0.0,1.0,16.0,13.0
a380e,2019-05-15,22,0.0,8.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-15,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,4,0.0,3.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a380e,2019-05-16,7,0.0,4.0,2.0,0.0,2.0,18.0,3.0
a380e,2019-05-16,8,0.0,0.0,0.0,0.0,0.0,15.0,9.0
a380e,2019-05-16,9,0.0,14.0,0.0,0.0,4.0,6.0,6.0
