id,date,hour,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d93d8,2019-05-23,6,1.0,7.0,0.0,2.0,3.0,8.0,1.0
d93d8,2019-05-23,7,11.0,8.0,0.0,14.0,13.0,13.0,7.0
d93d8,2019-05-23,8,8.0,12.0,2.0,2.0,20.0,1.0,7.0
d93d8,2019-05-23,9,0.0,3.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-23,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-23,11,2.0,4.0,2.0,6.0,8.0,7.0,6.0
d93d8,2019-05-23,12,6.0,11.0,2.0,2.0,13.0,7.0,5.0
d93d8,2019-05-23,15,1.0,1.0,2.0,6.0,4.0,5.0,2.0
d93d8,2019-05-23,16,5.0,9.0,2.0,4.0,18.0,10.0,15.0
d93d8,2019-05-23,19,0.0,0.0,1.0,0.0,1.0,1.0,1.0
d93d8,2019-05-23,20,3.0,2.0,3.0,0.0,3.0,0.0,9.0
d93d8,2019-05-23,21,0.0,0.0,0.0,6.0,4.0,2.0,8.0
d93d8,2019-05-23,22,1.0,2.0,0.0,2.0,5.0,2.0,5.0
d93d8,2019-05-23,23,1.0,1.0,0.0,0.0,1.0,0.0,3.0
d93d8,2019-05-24,0,1.0,8.0,0.0,2.0,3.0,3.0,2.0
d93d8,2019-05-24,1,1.0,13.0,0.0,4.0,2.0,18.0,0.0
d93d8,2019-05-24,2,0.0,19.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-24,3,2.0,8.0,0.0,4.0,3.0,3.0,0.0
d93d8,2019-05-24,4,0.0,7.0,0.0,6.0,4.0,5.0,1.0
d93d8,2019-05-24,5,2.0,11.0,0.0,0.0,6.0,2.0,1.0
d93d8,2019-05-24,6,1.0,6.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-05-24,7,2.0,20.0,0.0,2.0,8.0,8.0,4.0
d93d8,2019-05-24,8,18.0,15.0,0.0,10.0,19.0,9.0,3.0
d93d8,2019-05-24,9,6.0,4.0,4.0,10.0,12.0,11.0,5.0
d93d8,2019-05-24,16,0.0,5.0,2.0,6.0,9.0,6.0,5.0
d93d8,2019-05-24,17,0.0,0.0,0.0,18.0,7.0,13.0,5.0
d93d8,2019-05-24,18,3.0,7.0,0.0,2.0,13.0,13.0,13.0
d93d8,2019-05-24,19,1.0,1.0,0.0,0.0,6.0,2.0,9.0
d93d8,2019-05-24,20,2.0,0.0,0.0,4.0,5.0,3.0,12.0
d93d8,2019-05-24,21,1.0,2.0,0.0,0.0,5.0,0.0,9.0
d93d8,2019-05-24,22,0.0,1.0,0.0,2.0,4.0,3.0,5.0
d93d8,2019-05-24,23,0.0,2.0,0.0,7.0,6.0,2.0,7.0
d93d8,2019-05-25,0,2.0,12.0,0.0,1.0,4.0,1.0,1.0
d93d8,2019-05-25,1,3.0,12.0,0.0,2.0,4.0,3.0,0.0
d93d8,2019-05-25,2,0.0,8.0,0.0,2.0,2.0,6.0,1.0
d93d8,2019-05-25,3,3.0,6.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-05-25,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-25,5,3.0,5.0,0.0,0.0,4.0,0.0,1.0
d93d8,2019-05-25,6,2.0,3.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-05-25,7,0.0,4.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-25,8,3.0,2.0,0.0,6.0,5.0,14.0,1.0
d93d8,2019-05-25,9,5.0,1.0,0.0,2.0,9.0,2.0,7.0
d93d8,2019-05-25,10,13.0,12.0,0.0,6.0,21.0,15.0,7.0
d93d8,2019-05-25,11,15.0,14.0,0.0,0.0,23.0,14.0,10.0
d93d8,2019-05-25,12,0.0,2.0,5.0,0.0,3.0,2.0,4.0
d93d8,2019-05-25,17,4.0,9.0,4.0,0.0,5.0,0.0,5.0
d93d8,2019-05-25,18,2.0,16.0,0.0,2.0,5.0,4.0,3.0
d93d8,2019-05-25,19,3.0,6.0,0.0,0.0,6.0,4.0,5.0
d93d8,2019-05-25,20,1.0,1.0,0.0,4.0,6.0,3.0,6.0
d93d8,2019-05-25,21,1.0,2.0,0.0,1.0,7.0,5.0,7.0
d93d8,2019-05-25,22,0.0,0.0,0.0,5.0,4.0,5.0,5.0
d93d8,2019-05-25,23,1.0,1.0,0.0,0.0,3.0,4.0,8.0
d93d8,2019-05-26,0,1.0,3.0,0.0,4.0,4.0,3.0,6.0
d93d8,2019-05-26,1,1.0,11.0,0.0,2.0,2.0,1.0,0.0
d93d8,2019-05-26,2,1.0,7.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-05-26,3,1.0,3.0,0.0,4.0,1.0,6.0,0.0
d93d8,2019-05-26,4,0.0,10.0,0.0,2.0,1.0,1.0,0.0
d93d8,2019-05-26,5,1.0,3.0,0.0,8.0,3.0,6.0,1.0
d93d8,2019-05-26,11,1.0,6.0,0.0,0.0,6.0,8.0,3.0
d93d8,2019-05-26,12,5.0,10.0,8.0,6.0,22.0,20.0,17.0
d93d8,2019-05-26,13,2.0,2.0,4.0,0.0,9.0,5.0,11.0
d93d8,2019-05-26,14,1.0,1.0,2.0,0.0,3.0,3.0,0.0
d93d8,2019-05-26,15,1.0,6.0,0.0,4.0,16.0,15.0,10.0
d93d8,2019-05-26,16,7.0,1.0,0.0,2.0,10.0,9.0,10.0
d93d8,2019-05-26,17,0.0,4.0,0.0,2.0,6.0,5.0,7.0
d93d8,2019-05-26,18,8.0,2.0,0.0,10.0,17.0,19.0,9.0
d93d8,2019-05-26,19,1.0,2.0,0.0,2.0,6.0,4.0,8.0
d93d8,2019-05-26,20,1.0,0.0,0.0,0.0,2.0,0.0,4.0
d93d8,2019-05-26,21,0.0,0.0,0.0,0.0,4.0,2.0,5.0
d93d8,2019-05-26,22,0.0,0.0,0.0,4.0,7.0,5.0,9.0
d93d8,2019-05-26,23,1.0,0.0,0.0,0.0,2.0,3.0,6.0
d93d8,2019-05-27,0,3.0,6.0,0.0,4.0,9.0,7.0,8.0
d93d8,2019-05-27,1,1.0,13.0,0.0,0.0,3.0,1.0,3.0
d93d8,2019-05-27,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-27,4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-27,5,1.0,12.0,0.0,4.0,7.0,7.0,6.0
d93d8,2019-05-27,6,1.0,3.0,0.0,2.0,3.0,1.0,3.0
d93d8,2019-05-27,7,2.0,3.0,0.0,0.0,4.0,8.0,2.0
d93d8,2019-05-27,8,1.0,13.0,0.0,4.0,7.0,24.0,4.0
d93d8,2019-05-27,9,11.0,9.0,0.0,6.0,14.0,5.0,3.0
d93d8,2019-05-27,10,6.0,12.0,4.0,4.0,20.0,12.0,9.0
d93d8,2019-05-27,11,0.0,1.0,2.0,0.0,1.0,0.0,1.0
d93d8,2019-05-27,16,2.0,2.0,2.0,6.0,5.0,3.0,4.0
d93d8,2019-05-27,17,0.0,2.0,0.0,12.0,6.0,10.0,8.0
d93d8,2019-05-27,18,3.0,4.0,0.0,9.0,6.0,3.0,2.0
d93d8,2019-05-27,19,0.0,2.0,0.0,11.0,10.0,12.0,12.0
d93d8,2019-05-27,20,0.0,0.0,0.0,2.0,2.0,1.0,5.0
d93d8,2019-05-27,21,0.0,1.0,0.0,8.0,4.0,5.0,5.0
d93d8,2019-05-27,22,1.0,3.0,0.0,0.0,2.0,0.0,5.0
d93d8,2019-05-27,23,1.0,0.0,0.0,4.0,4.0,2.0,2.0
d93d8,2019-05-28,0,0.0,4.0,0.0,0.0,4.0,1.0,3.0
d93d8,2019-05-28,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0
d93d8,2019-05-28,2,1.0,12.0,0.0,6.0,3.0,7.0,1.0
d93d8,2019-05-28,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-28,4,2.0,4.0,0.0,3.0,5.0,3.0,0.0
d93d8,2019-05-28,5,1.0,8.0,0.0,3.0,7.0,4.0,3.0
d93d8,2019-05-28,6,1.0,7.0,0.0,0.0,5.0,0.0,0.0
d93d8,2019-05-28,7,5.0,4.0,0.0,8.0,8.0,17.0,1.0
d93d8,2019-05-28,8,8.0,7.0,2.0,0.0,12.0,2.0,6.0
d93d8,2019-05-28,9,0.0,2.0,2.0,0.0,1.0,0.0,1.0
d93d8,2019-05-28,10,1.0,4.0,2.0,6.0,11.0,7.0,11.0
d93d8,2019-05-28,11,1.0,0.0,0.0,14.0,15.0,18.0,9.0
d93d8,2019-05-28,12,3.0,7.0,0.0,10.0,11.0,13.0,7.0
d93d8,2019-05-28,13,0.0,0.0,0.0,2.0,2.0,1.0,6.0
d93d8,2019-05-28,14,1.0,5.0,0.0,6.0,5.0,7.0,5.0
d93d8,2019-05-28,15,2.0,3.0,0.0,0.0,6.0,2.0,6.0
d93d8,2019-05-28,16,1.0,2.0,0.0,0.0,3.0,0.0,5.0
d93d8,2019-05-28,17,4.0,21.0,6.0,2.0,21.0,7.0,11.0
d93d8,2019-05-28,20,2.0,5.0,2.0,0.0,5.0,1.0,4.0
d93d8,2019-05-28,21,0.0,0.0,0.0,4.0,4.0,4.0,8.0
d93d8,2019-05-28,22,0.0,0.0,0.0,0.0,1.0,2.0,5.0
d93d8,2019-05-28,23,1.0,6.0,0.0,0.0,5.0,2.0,8.0
d93d8,2019-05-29,0,1.0,2.0,0.0,0.0,2.0,0.0,4.0
d93d8,2019-05-29,1,1.0,15.0,0.0,12.0,5.0,7.0,1.0
d93d8,2019-05-29,2,0.0,11.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-29,3,1.0,5.0,0.0,4.0,4.0,3.0,1.0
d93d8,2019-05-29,4,2.0,12.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-05-29,5,1.0,7.0,0.0,0.0,2.0,1.0,1.0
d93d8,2019-05-29,6,1.0,5.0,0.0,4.0,5.0,4.0,1.0
d93d8,2019-05-29,7,2.0,2.0,0.0,0.0,4.0,4.0,1.0
d93d8,2019-05-29,8,8.0,5.0,0.0,8.0,12.0,9.0,6.0
d93d8,2019-05-29,9,3.0,6.0,2.0,4.0,12.0,5.0,7.0
d93d8,2019-05-29,10,3.0,3.0,0.0,0.0,6.0,0.0,10.0
d93d8,2019-05-29,11,10.0,5.0,2.0,0.0,10.0,0.0,1.0
d93d8,2019-05-29,13,1.0,3.0,2.0,16.0,6.0,8.0,6.0
d93d8,2019-05-29,14,6.0,7.0,4.0,2.0,22.0,17.0,15.0
d93d8,2019-05-29,15,5.0,5.0,2.0,5.0,11.0,8.0,17.0
d93d8,2019-05-29,16,0.0,1.0,0.0,1.0,5.0,4.0,7.0
d93d8,2019-05-29,17,2.0,2.0,0.0,6.0,8.0,7.0,8.0
d93d8,2019-05-29,18,2.0,0.0,0.0,7.0,5.0,13.0,7.0
d93d8,2019-05-29,19,1.0,0.0,0.0,1.0,2.0,2.0,3.0
d93d8,2019-05-29,20,1.0,0.0,0.0,4.0,2.0,2.0,4.0
d93d8,2019-05-29,21,1.0,0.0,0.0,2.0,4.0,5.0,5.0
d93d8,2019-05-29,22,1.0,0.0,0.0,2.0,2.0,1.0,5.0
d93d8,2019-05-29,23,2.0,2.0,0.0,4.0,8.0,5.0,10.0
d93d8,2019-05-30,0,2.0,2.0,0.0,4.0,5.0,3.0,6.0
d93d8,2019-05-30,1,1.0,21.0,0.0,0.0,3.0,0.0,1.0
d93d8,2019-05-30,2,1.0,13.0,0.0,6.0,3.0,4.0,0.0
d93d8,2019-05-30,3,1.0,9.0,0.0,2.0,2.0,4.0,4.0
d93d8,2019-05-30,4,1.0,7.0,0.0,2.0,1.0,1.0,1.0
d93d8,2019-05-30,5,3.0,6.0,0.0,0.0,4.0,1.0,0.0
d93d8,2019-05-30,6,6.0,10.0,0.0,2.0,8.0,1.0,1.0
d93d8,2019-05-30,7,1.0,10.0,0.0,2.0,2.0,3.0,2.0
d93d8,2019-05-30,8,10.0,10.0,0.0,6.0,10.0,9.0,2.0
d93d8,2019-05-30,9,2.0,5.0,6.0,4.0,6.0,4.0,3.0
d93d8,2019-05-30,10,0.0,0.0,0.0,4.0,4.0,2.0,5.0
d93d8,2019-05-30,11,6.0,16.0,4.0,6.0,19.0,6.0,18.0
d93d8,2019-05-30,12,3.0,8.0,2.0,0.0,7.0,0.0,2.0
d93d8,2019-05-30,16,2.0,6.0,2.0,8.0,13.0,15.0,9.0
d93d8,2019-05-30,17,0.0,7.0,0.0,14.0,10.0,21.0,2.0
d93d8,2019-05-30,18,5.0,6.0,0.0,10.0,19.0,18.0,8.0
d93d8,2019-05-30,19,0.0,1.0,0.0,10.0,3.0,5.0,4.0
d93d8,2019-05-30,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-05-30,21,1.0,0.0,0.0,0.0,2.0,1.0,7.0
d93d8,2019-05-30,22,1.0,0.0,0.0,0.0,4.0,3.0,5.0
d93d8,2019-05-30,23,1.0,2.0,0.0,2.0,3.0,2.0,2.0
d93d8,2019-05-31,0,2.0,4.0,0.0,6.0,10.0,7.0,9.0
d93d8,2019-05-31,1,0.0,13.0,0.0,0.0,1.0,0.0,1.0
d93d8,2019-05-31,2,0.0,11.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-31,3,2.0,8.0,0.0,0.0,3.0,1.0,0.0
d93d8,2019-05-31,4,1.0,3.0,0.0,10.0,4.0,7.0,3.0
d93d8,2019-05-31,5,0.0,8.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-05-31,6,1.0,8.0,0.0,6.0,3.0,8.0,2.0
d93d8,2019-05-31,7,4.0,7.0,0.0,8.0,9.0,12.0,1.0
d93d8,2019-05-31,8,5.0,15.0,0.0,4.0,11.0,6.0,8.0
d93d8,2019-05-31,9,6.0,9.0,4.0,0.0,9.0,2.0,5.0
d93d8,2019-05-31,13,2.0,2.0,4.0,3.0,6.0,3.0,3.0
d93d8,2019-05-31,14,0.0,4.0,4.0,5.0,12.0,21.0,5.0
d93d8,2019-05-31,15,0.0,2.0,6.0,4.0,5.0,6.0,6.0
d93d8,2019-05-31,16,0.0,0.0,0.0,0.0,2.0,2.0,7.0
d93d8,2019-05-31,17,2.0,3.0,0.0,12.0,12.0,6.0,12.0
d93d8,2019-05-31,18,3.0,4.0,0.0,22.0,11.0,15.0,9.0
d93d8,2019-05-31,19,0.0,2.0,0.0,2.0,3.0,3.0,4.0
d93d8,2019-05-31,20,1.0,1.0,0.0,2.0,4.0,1.0,4.0
d93d8,2019-05-31,21,1.0,0.0,0.0,2.0,3.0,2.0,9.0
d93d8,2019-05-31,22,2.0,0.0,0.0,2.0,7.0,7.0,12.0
d93d8,2019-05-31,23,1.0,2.0,0.0,0.0,3.0,0.0,6.0
d93d8,2019-06-01,0,2.0,10.0,0.0,8.0,8.0,9.0,5.0
d93d8,2019-06-01,1,1.0,9.0,0.0,2.0,2.0,2.0,0.0
d93d8,2019-06-01,2,1.0,12.0,0.0,2.0,5.0,1.0,1.0
d93d8,2019-06-01,3,1.0,10.0,0.0,6.0,5.0,9.0,5.0
d93d8,2019-06-01,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0
d93d8,2019-06-01,5,2.0,8.0,0.0,0.0,4.0,1.0,1.0
d93d8,2019-06-01,6,2.0,4.0,0.0,0.0,3.0,1.0,0.0
d93d8,2019-06-01,7,4.0,5.0,0.0,0.0,7.0,4.0,4.0
d93d8,2019-06-01,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-01,9,5.0,10.0,0.0,8.0,4.0,10.0,1.0
d93d8,2019-06-01,10,0.0,4.0,0.0,0.0,2.0,4.0,1.0
d93d8,2019-06-01,11,2.0,8.0,0.0,0.0,5.0,1.0,2.0
d93d8,2019-06-01,12,5.0,8.0,0.0,14.0,9.0,17.0,4.0
d93d8,2019-06-01,13,5.0,0.0,0.0,6.0,11.0,8.0,9.0
d93d8,2019-06-01,14,0.0,4.0,0.0,2.0,9.0,5.0,11.0
d93d8,2019-06-01,15,0.0,0.0,0.0,4.0,3.0,2.0,3.0
d93d8,2019-06-01,16,0.0,0.0,0.0,6.0,9.0,3.0,4.0
d93d8,2019-06-01,17,1.0,1.0,0.0,0.0,7.0,3.0,11.0
d93d8,2019-06-01,18,1.0,0.0,0.0,14.0,6.0,12.0,4.0
d93d8,2019-06-01,19,1.0,1.0,0.0,12.0,7.0,5.0,7.0
d93d8,2019-06-01,20,0.0,0.0,0.0,0.0,1.0,1.0,4.0
d93d8,2019-06-01,21,0.0,0.0,0.0,0.0,0.0,0.0,7.0
d93d8,2019-06-01,22,0.0,0.0,0.0,0.0,3.0,1.0,6.0
d93d8,2019-06-01,23,1.0,4.0,0.0,2.0,5.0,3.0,7.0
d93d8,2019-06-02,0,1.0,1.0,0.0,2.0,3.0,3.0,7.0
d93d8,2019-06-02,1,2.0,7.0,0.0,0.0,5.0,1.0,4.0
d93d8,2019-06-02,2,1.0,6.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-02,3,1.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-02,4,2.0,7.0,0.0,8.0,7.0,5.0,4.0
d93d8,2019-06-02,5,0.0,3.0,0.0,2.0,3.0,1.0,3.0
d93d8,2019-06-02,6,2.0,20.0,0.0,0.0,2.0,2.0,1.0
d93d8,2019-06-02,7,2.0,3.0,0.0,16.0,9.0,10.0,8.0
d93d8,2019-06-02,8,0.0,3.0,0.0,6.0,4.0,14.0,1.0
d93d8,2019-06-02,9,0.0,19.0,0.0,0.0,3.0,2.0,1.0
d93d8,2019-06-02,10,8.0,18.0,6.0,0.0,10.0,1.0,3.0
d93d8,2019-06-02,11,2.0,4.0,0.0,6.0,9.0,5.0,5.0
d93d8,2019-06-02,12,3.0,1.0,0.0,12.0,4.0,8.0,1.0
d93d8,2019-06-02,13,1.0,2.0,0.0,6.0,2.0,6.0,5.0
d93d8,2019-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-02,15,1.0,3.0,0.0,16.0,8.0,12.0,4.0
d93d8,2019-06-02,16,1.0,0.0,0.0,2.0,1.0,0.0,3.0
d93d8,2019-06-02,17,1.0,0.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-02,18,1.0,2.0,0.0,14.0,8.0,12.0,6.0
d93d8,2019-06-02,19,0.0,0.0,0.0,8.0,4.0,4.0,7.0
d93d8,2019-06-02,20,1.0,0.0,0.0,0.0,4.0,0.0,8.0
d93d8,2019-06-02,21,1.0,1.0,2.0,8.0,11.0,10.0,10.0
d93d8,2019-06-02,22,0.0,0.0,0.0,0.0,2.0,1.0,13.0
d93d8,2019-06-02,23,3.0,6.0,0.0,4.0,8.0,6.0,10.0
d93d8,2019-06-03,0,1.0,4.0,0.0,0.0,2.0,1.0,4.0
d93d8,2019-06-03,1,1.0,12.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-03,2,4.0,12.0,0.0,6.0,5.0,4.0,1.0
d93d8,2019-06-03,3,1.0,3.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-03,4,1.0,2.0,0.0,2.0,8.0,9.0,5.0
d93d8,2019-06-03,5,1.0,3.0,0.0,0.0,2.0,1.0,2.0
d93d8,2019-06-03,6,4.0,7.0,0.0,0.0,8.0,1.0,2.0
d93d8,2019-06-03,7,1.0,9.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-03,8,6.0,3.0,0.0,12.0,11.0,10.0,1.0
d93d8,2019-06-03,9,7.0,10.0,2.0,8.0,14.0,8.0,10.0
d93d8,2019-06-03,11,1.0,2.0,2.0,4.0,5.0,3.0,1.0
d93d8,2019-06-03,12,4.0,1.0,0.0,8.0,7.0,7.0,6.0
d93d8,2019-06-03,13,1.0,8.0,2.0,6.0,10.0,6.0,8.0
d93d8,2019-06-04,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-04,1,0.0,12.0,0.0,0.0,1.0,1.0,0.0
d93d8,2019-06-04,2,3.0,5.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-06-04,3,0.0,7.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-04,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-04,5,3.0,6.0,0.0,0.0,5.0,0.0,1.0
d93d8,2019-06-04,6,1.0,6.0,0.0,0.0,3.0,2.0,1.0
d93d8,2019-06-04,7,1.0,6.0,0.0,4.0,11.0,7.0,9.0
d93d8,2019-06-04,8,1.0,5.0,0.0,0.0,3.0,0.0,3.0
d93d8,2019-06-04,9,2.0,2.0,0.0,10.0,8.0,14.0,3.0
d93d8,2019-06-04,10,4.0,0.0,2.0,16.0,12.0,12.0,12.0
d93d8,2019-06-04,11,8.0,1.0,0.0,6.0,10.0,3.0,16.0
d93d8,2019-06-04,12,1.0,0.0,0.0,14.0,7.0,13.0,6.0
d93d8,2019-06-04,13,2.0,1.0,0.0,2.0,4.0,2.0,4.0
d93d8,2019-06-04,14,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-04,15,3.0,11.0,4.0,8.0,14.0,7.0,5.0
d93d8,2019-06-04,16,2.0,5.0,0.0,0.0,10.0,6.0,9.0
d93d8,2019-06-04,17,8.0,14.0,0.0,4.0,14.0,10.0,18.0
d93d8,2019-06-04,18,4.0,1.0,0.0,12.0,11.0,26.0,3.0
d93d8,2019-06-04,19,0.0,1.0,0.0,2.0,2.0,1.0,6.0
d93d8,2019-06-04,20,1.0,0.0,0.0,0.0,1.0,1.0,4.0
d93d8,2019-06-04,21,0.0,1.0,0.0,1.0,3.0,3.0,4.0
d93d8,2019-06-04,22,0.0,0.0,0.0,1.0,4.0,1.0,8.0
d93d8,2019-06-04,23,3.0,1.0,0.0,3.0,6.0,1.0,8.0
d93d8,2019-06-05,0,2.0,3.0,0.0,8.0,7.0,9.0,7.0
d93d8,2019-06-05,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-05,2,2.0,10.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-05,3,0.0,3.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-05,4,2.0,5.0,0.0,4.0,9.0,9.0,7.0
d93d8,2019-06-05,5,0.0,5.0,0.0,2.0,3.0,2.0,2.0
d93d8,2019-06-05,6,1.0,6.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-05,7,3.0,4.0,0.0,0.0,6.0,0.0,0.0
d93d8,2019-06-05,8,2.0,20.0,0.0,4.0,8.0,7.0,3.0
d93d8,2019-06-05,9,12.0,6.0,2.0,4.0,17.0,14.0,9.0
d93d8,2019-06-05,10,3.0,4.0,0.0,2.0,9.0,19.0,0.0
d93d8,2019-06-05,11,4.0,3.0,0.0,6.0,13.0,9.0,22.0
d93d8,2019-06-05,12,2.0,2.0,2.0,8.0,15.0,5.0,15.0
d93d8,2019-06-05,13,0.0,0.0,2.0,0.0,2.0,1.0,3.0
d93d8,2019-06-05,14,3.0,1.0,2.0,8.0,6.0,5.0,9.0
d93d8,2019-06-05,15,1.0,1.0,0.0,10.0,10.0,16.0,9.0
d93d8,2019-06-05,16,2.0,2.0,0.0,4.0,7.0,10.0,7.0
d93d8,2019-06-05,17,1.0,0.0,0.0,0.0,1.0,0.0,7.0
d93d8,2019-06-05,18,6.0,11.0,4.0,2.0,22.0,8.0,11.0
d93d8,2019-06-05,19,0.0,1.0,2.0,0.0,4.0,1.0,2.0
d93d8,2019-06-05,21,2.0,3.0,2.0,26.0,7.0,11.0,8.0
d93d8,2019-06-05,22,0.0,1.0,0.0,4.0,5.0,3.0,10.0
d93d8,2019-06-05,23,2.0,1.0,0.0,0.0,5.0,4.0,8.0
d93d8,2019-06-06,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-06,1,2.0,7.0,0.0,4.0,9.0,8.0,7.0
d93d8,2019-06-06,2,0.0,14.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-06,3,2.0,6.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-06,5,2.0,6.0,0.0,6.0,5.0,6.0,11.0
d93d8,2019-06-06,6,1.0,1.0,0.0,2.0,1.0,1.0,2.0
d93d8,2019-06-06,7,3.0,3.0,0.0,4.0,4.0,7.0,2.0
d93d8,2019-06-06,8,8.0,6.0,0.0,6.0,8.0,12.0,2.0
d93d8,2019-06-06,9,1.0,5.0,4.0,0.0,5.0,0.0,0.0
d93d8,2019-06-06,10,3.0,3.0,0.0,4.0,5.0,2.0,4.0
d93d8,2019-06-06,11,0.0,6.0,2.0,16.0,7.0,6.0,3.0
d93d8,2019-06-06,12,0.0,3.0,4.0,0.0,1.0,0.0,1.0
d93d8,2019-06-06,15,1.0,5.0,2.0,2.0,7.0,2.0,8.0
d93d8,2019-06-06,16,3.0,7.0,0.0,2.0,8.0,2.0,6.0
d93d8,2019-06-06,17,4.0,2.0,0.0,11.0,13.0,17.0,7.0
d93d8,2019-06-06,18,2.0,0.0,0.0,17.0,12.0,20.0,11.0
d93d8,2019-06-06,19,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d93d8,2019-06-06,20,1.0,1.0,0.0,10.0,9.0,6.0,14.0
d93d8,2019-06-06,21,2.0,0.0,0.0,2.0,3.0,1.0,4.0
d93d8,2019-06-06,22,1.0,1.0,0.0,0.0,3.0,1.0,7.0
d93d8,2019-06-06,23,0.0,3.0,0.0,2.0,5.0,3.0,4.0
d93d8,2019-06-07,0,2.0,1.0,0.0,2.0,6.0,4.0,5.0
d93d8,2019-06-07,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-07,2,2.0,6.0,0.0,8.0,2.0,7.0,0.0
d93d8,2019-06-07,3,2.0,11.0,0.0,0.0,4.0,0.0,0.0
d93d8,2019-06-07,4,3.0,10.0,0.0,4.0,5.0,7.0,2.0
d93d8,2019-06-07,5,1.0,11.0,0.0,6.0,4.0,3.0,1.0
d93d8,2019-06-07,6,1.0,13.0,0.0,0.0,4.0,3.0,0.0
d93d8,2019-06-07,7,2.0,8.0,0.0,2.0,5.0,3.0,1.0
d93d8,2019-06-07,8,4.0,8.0,0.0,1.0,4.0,4.0,0.0
d93d8,2019-06-07,9,5.0,9.0,6.0,9.0,12.0,8.0,7.0
d93d8,2019-06-07,12,2.0,1.0,2.0,20.0,7.0,11.0,5.0
d93d8,2019-06-07,13,5.0,2.0,4.0,8.0,11.0,6.0,3.0
d93d8,2019-06-07,14,1.0,1.0,0.0,14.0,5.0,10.0,3.0
d93d8,2019-06-07,15,15.0,8.0,0.0,4.0,12.0,8.0,8.0
d93d8,2019-06-07,16,1.0,0.0,0.0,2.0,4.0,2.0,7.0
d93d8,2019-06-07,17,6.0,5.0,0.0,0.0,7.0,8.0,8.0
d93d8,2019-06-07,18,0.0,2.0,0.0,12.0,11.0,17.0,13.0
d93d8,2019-06-07,19,1.0,2.0,0.0,2.0,2.0,6.0,6.0
d93d8,2019-06-07,20,1.0,0.0,0.0,2.0,2.0,1.0,6.0
d93d8,2019-06-07,21,1.0,1.0,0.0,0.0,2.0,1.0,4.0
d93d8,2019-06-07,22,0.0,1.0,0.0,2.0,2.0,3.0,7.0
d93d8,2019-06-07,23,2.0,3.0,0.0,4.0,6.0,4.0,8.0
d93d8,2019-06-08,0,2.0,9.0,0.0,4.0,8.0,5.0,7.0
d93d8,2019-06-08,1,1.0,10.0,0.0,2.0,1.0,2.0,0.0
d93d8,2019-06-08,2,1.0,9.0,0.0,4.0,3.0,4.0,0.0
d93d8,2019-06-08,3,2.0,6.0,0.0,0.0,4.0,0.0,0.0
