auc-roc,auc-pr,accuracy,precision,recall,f1-score,sensitivity,specificity,tn,fp,fn,tp
0.9149,0.2083,0.8781,0.0804,0.8370,0.1467,0.8370,0.8786,9362,1293,22,113
